# star HD number, 17925
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
9768.62126,-3.99,2.77,l
10003.9707,2.6300001,2.7,l
10072.77539,-32.9900017,2.6899998,l
10086.77051,-30.0100002,3.5799997,l
10091.70019,66.2799988,2.05,l
10325.99316,14.21,2.3499999,l
10441.78516,-7.1700001,3.1199999,l
11132.75977,53.2599983,4.9200001,l
13360.7587,-28.9799995,2.6899998,l
13361.73303,6.1300001,3.01,l
13389.70358,12.6300001,2.21,l
13390.71282,-59.3699989,2.23,l
13391.68083,-35.0299988,2.77,l
13636.94962,0.0,2.6300004,l
13755.65182,7.3099999,2.46,l

