# star HD number, 30495
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
11836.94629,5.8499999,4.3200002,l
11837.97168,8.3299999,4.2199998,l
11865.92903,-2.1500001,2.96,l
11874.84386,-25.3400002,2.7500002,l
11945.69128,0.82,2.6200001,l
11946.68676,9.8000002,2.55,l
12534.9555,-18.5100002,2.46,l
12536.01748,-7.6300001,2.8499999,l
12925.96247,9.7799997,2.3800001,l
13282.98242,-22.0900002,3.3,l
13338.78613,4.6900001,3.77,l
13389.75045,15.6199999,3.04,l
13402.73523,16.5900002,2.5,l
13403.73049,9.9700003,2.9200001,l
13405.70267,-14.8599997,3.52,l
13637.03931,6.21,3.45,l
13755.67115,23.1000004,3.3999999,l
13756.72344,31.4200001,3.0799999,l
13988.94634,34.2700005,4.1500001,l
14049.95334,-13.1800003,3.0799999,l
14071.94573,-13.1000004,3.6700001,l
14072.80991,-30.25,3.1800001,l
14073.83442,-4.1900001,2.4100001,l
14099.83634,19.1200008,3.7499998,l
14102.7641,27.1100006,3.8499999,l
14103.76923,8.5900002,3.2,l
14337.99262,10.3400002,3.6099999,l
14374.01538,34.7000008,2.71,l
14426.9288,-17.0300007,3.1400003,l
14427.92376,-14.2600002,2.9200001,l
14428.93126,-8.4200001,3.1500001,l
14723.01425,6.3499999,2.23,l
14724.00401,12.3199997,2.6400003,l
14725.02421,-20.2199993,2.3399999,l
14783.83851,0.0,3.51,l
14784.8609,-1.77,3.76,l
14785.93032,-11.5699997,2.6400003,l
14845.7585,-1.8200001,2.0899999,l
14846.75584,-11.6700001,3.3499997,l
14863.72976,-17.2800007,3.6199996,l
15171.92514,-2.6700001,5.4299998,l
15846.92179,-12.7399998,2.99,l

