# star HD number, 101501
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6958.7168,0.0,14.4200001,p
7194.93891,-18.9400005341,7.2600002,p
7223.8209,-7.01999998093,5.2199998,p
7224.7664,-19.5300006866,5.3400002,p
7373.68752,-22.9500007629,6.0299997,p
7964.9111,30.0799999237,15.8800001,p
8017.7403,-9.89000034332,12.29,p
8374.7866,4.94999980927,10.8599997,p
8437.675,30.0300006866,11.0699997,p
8649.0375,3.88000011444,10.6800003,p
8670.8948,-2.20000004768,9.0699997,p
8744.76945,23.75,8.8000002,p
8992.114,0.280000001192,9.0900002,p
9096.77803,32.1300010681,8.0299997,p
9114.7583,27.4099998474,12.4500008,p
9171.685,16.3999996185,11.54,p
9349.0567,18.3700008392,12.4200001,p
9349.99741,0.689999997616,8.9899998,p
9411.8613,8.94999980927,12.3100014,p
9469.7978,2.15000009537,9.9499998,p
9767.9422,22.4200000763,5.5900002,l
10126.88951,10.8000001907,3.3699999,l
10127.95981,8.36999988556,1.6700001,l
10144.92773,7.57999992371,2.1300001,l
10150.84233,0.419999986887,2.02,l
10173.80035,7.84999990463,1.9500002,l
10181.81348,-2.94000005722,2.1900001,l
10186.78351,3.04999995232,2.1900001,l
10199.77337,6.55999994278,1.9,l
10231.74076,8.97999954224,2.71,l
10232.76216,-1.87999999523,2.55,l
10233.81367,-1.62999999523,2.5899999,l
10234.75794,2.93000006676,2.4300001,l
10235.75464,9.47999954224,2.0599999,l
10442.08691,-0.00999999977648,2.0,l
10502.91797,-9.0,2.28,l
10613.73242,13.0699996948,1.8099998,l
10640.71315,-5.51999998093,1.76,l
10655.67969,-4.05000019073,2.1099999,l
10794.01758,5.82000017166,2.24,l
10977.77328,14.3000001907,2.28,l
11175.08106,4.59999990463,3.99,l
11206.93199,-6.40000009537,2.99,l
11533.08008,8.69999980927,3.1300004,l
11536.09184,8.96000003815,2.3199999,l
11537.02539,-4.21999979019,2.8599999,l
11627.80566,-8.18999958038,3.2499998,l
11628.78516,-10.6599998474,2.6600001,l
11678.78711,-0.0900000035763,2.95,l
12042.71973,38.7799987793,2.78,l
12738.81469,-0.170000001788,1.4,l
12991.06152,-7.55999994278,1.96,l
13010.03613,-4.75,1.97,l
13019.04492,-24.1100006104,3.4200001,l
13068.86719,-7.13000011444,2.74,l
13102.7793,-16.3400001526,1.99,l
13107.79688,-8.02999973297,2.3900001,l
13119.8009,0.980000019073,2.95,l
13132.74023,16.2299995422,2.6400003,l
13363.02741,-10.2700004578,2.3,l
13363.97123,-9.46000003815,2.3199999,l
13385.03917,-5.84000015259,1.9500002,l
13386.03224,5.13999986649,1.99,l
13389.99325,-18.1599998474,2.3199999,l
13402.97589,-1.12999999523,2.4200001,l
13403.97105,-13.1499996185,2.23,l
13404.97977,1.72000002861,2.1099999,l
13406.00448,-16.8799991608,2.1800001,l
13437.90969,-8.75,2.45,l
13438.87427,-13.0500001907,2.21,l
13439.88742,-8.67000007629,1.9399999,l
13440.79462,-12.4600000381,2.6099999,l
13511.74935,0.72000002861,1.99,l
13512.70837,-1.85000002384,2.0899999,l
13523.69977,12.7100000381,2.23,l
13744.04315,-5.61000013351,2.3499999,l
13843.86909,-6.07999992371,2.04,l
14100.09139,1.22000002861,2.1400001,l
14103.0559,-0.289999991655,2.3399999,l
14104.05067,-10.529999733,2.4100001,l
14134.97847,-8.38000011444,2.0599999,l
14165.87021,3.40000009537,2.3399999,l
14220.83156,-2.16000008583,2.1300001,l
14640.71167,-9.38000011444,2.23,l
14649.70178,-14.0699996948,2.28,l
14650.71892,-11.5799999237,2.27,l
14864.01211,14.2399997711,2.5699999,l
14930.006614,11.8996965461,0.7323047,j
15173.165835,19.8460683248,0.8640097,j
15352.74478,16.9599990845,2.3,l
15353.74117,20.9899997711,2.3399999,l
15404.730455,0.993305129064,0.7849749,j
15995.0068429,-18.0508704968,0.561154,j

