# star HD number, 30652
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
11796.99121,-48.7099991,11.0500002,l
11797.99414,-50.2900009,10.4099998,l
11834.00293,-60.3199997,9.4499998,l
11834.89125,-93.0100021,6.1500001,l
11836.96582,-116.2399979,9.9499998,l
11837.98633,-133.3999939,10.8599997,l
11839.99707,-112.8600006,10.4499998,l
11841.89648,-59.2000008,11.1800003,l
11859.90137,-64.1800003,11.3999996,l
12279.72047,-91.7900009,7.8400002,l
12927.91128,21.9699993,4.8299999,l
12937.94732,-12.71,5.0999999,l
13018.77539,27.8299999,9.0,l
13284.99564,45.9000015,5.23,l
13339.8112,61.0600014,5.79,l
13362.79862,35.2400017,6.6300006,l
13363.81461,21.9300003,6.9000001,l
13403.75283,29.3500004,6.9899998,l
13404.70233,1.03,6.9299998,l
13405.7179,41.7900009,6.8200002,l
13637.98382,36.2599983,7.4299998,l
13988.95713,69.6299973,7.5299997,l
14049.92308,20.0400009,7.1900001,l
14072.80095,16.2000008,7.0100002,l
14073.77765,15.7200003,7.8400002,l
14099.85256,13.6199999,7.0999999,l
14103.7637,13.29,7.6100001,l
14337.98917,39.5099983,10.4899998,l
14374.02697,22.2900009,8.5500002,l
14428.95716,47.2400017,6.4200001,l
14447.86936,-1.5700001,6.3499999,l
14461.88869,-17.7099991,5.5000005,l
14517.64783,7.3699999,7.6199994,l
14783.86413,47.5900002,7.0100002,l
14784.88473,30.3199997,10.8800001,l
14785.96326,42.7299995,7.6100001,l
14845.79241,-60.2900009,5.2400002,l
14846.73616,-68.5999985,7.7700005,l
14847.74177,-36.1100006,8.3699999,l
14848.76398,-87.4100037,7.8400002,l
14849.73475,-79.0100021,6.3600001,l
14863.75238,-105.8499985,9.5799999,l
14864.6793,-93.6900024,9.1300001,l
14865.71203,-10.3800001,8.8500004,l
15171.90786,9.1000004,14.7399988,l
15439.02303,-28.5100002,8.9899998,l
15576.72194,-33.8499985,10.5600014,l
15846.92653,-75.6699982,9.8000002,l

