# star HD number, 37394
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
10032.95924,2.30999994278,1.6800001,l
10180.6416,28.6800003052,1.85,l
10421.73926,-2.73000001907,2.01,l
10437.67188,3.97000002861,2.03,l
11131.94824,-4.67999982834,4.4299998,l
13020.87988,-3.63000011444,3.4200001,l
13021.86708,-16.1900005341,3.2399998,l
13302.134317,6.60138583783,1.1526167,j
13339.001076,16.415862917,1.0749494,j
13340.92808,-6.78000020981,1.76,l
13368.893102,-0.877452585012,1.1001393,j
13425.862477,8.25378315062,0.8732532,j
14024.080822,-8.56368014729,1.1896238,j
15256.796417,0.265356940552,0.9848006,j
15284.716693,34.5329697355,0.8742412,j
15633.71346,-15.3673783548,0.9882398,j
15634.711569,-27.0734466168,0.9105007,j
15636.714,-9.18320746229,0.9841195,j
15852.155452,-18.5118174071,1.1595047,j
16172.145161,-4.38801343244,1.101939,j

