# star HD number, 120136
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6958.7899,631.3300171,39.7700005,p
7195.04655769,407.8461609,18.1221848,p
7223.9226808,396.1384277,17.7272301,p
7224.86359156,416.2244263,22.8626709,p
7331.76374122,-296.6457825,20.9730797,p
7352.75814601,168.7660675,23.0048332,p
7374.70301035,-172.6581726,23.2366219,p
7392.6928,318.3299866,35.3400002,p
7577.9381,131.3200073,30.2999992,p
7708.7709,199.0800018,39.3699989,p
7919.034,53.5600014,32.5099983,p
8018.8556,593.5200195,38.4399986,p
8376.8102,615.3699951,35.9500008,p
8437.7565,108.0699997,31.1200008,p
8671.0024,-21.3600006,42.3400002,p
8723.85006443,52.7799377,30.9425011,p
8745.81895895,85.8764954,27.4174614,p
8779.7383,-245.5,55.9700012,p
8780.75639641,406.3415833,23.1751919,p
9067.96421956,-426.9700928,21.526165,p
9096.91542117,14.8673782,22.34095,p
9349.0987,-304.0299988,31.6299992,p
9411.9947,-266.8399963,30.6499996,p
9481.7468,-331.5799866,35.7900009,p
9767.0263,-325.8399963,17.4699993,l
9857.72792781,492.0186157,5.515666,l
10069.0642322,86.5083771,5.832345,l
10072.05371,-173.6999969,7.9099998,l
10073.08203,484.8099976,8.1400003,l
10173.9224389,-408.0117188,6.9951739,l
10203.8234319,-434.3461304,5.7920179,l
10214.8242989,140.99823,5.9826498,l
10215.7189964,453.0360107,5.7062993,l
10231.77246,381.3999939,9.0799999,l
10232.68262,233.4900055,12.7900009,l
10232.90332,74.1600037,10.210001,l
10233.72363,-467.2999878,9.5600004,l
10233.84766,-488.4299927,9.54,l
10234.67285,89.75,8.8999996,l
10234.83301,220.0200043,9.6800003,l
10235.72266,383.25,8.1300001,l
10235.83106,322.6199951,9.4399996,l
10263.67676,-466.2600098,7.79,l
10299.67773,-371.6400146,7.4999995,l
10502.99414,103.9400024,8.2700005,l
10503.96387,415.5400085,7.9899998,l
10504.8055247,-199.783783,5.8905454,l
10505.04492,-373.6000061,8.1000004,l
10537.90723,-168.9900055,8.3400002,l
10563.77539,284.0400085,8.8800001,l
10613.74902,127.2300034,7.8600006,l
10614.76367,-458.7000122,8.5500002,l
10645.70996,303.4200134,7.3400002,l
10655.69629,311.7799988,8.9700003,l
10794.06934,-253.6300049,7.46,l
10977.7295454,360.9042358,6.6885128,l
11005.71289,-465.3900146,7.8499999,l
11207.02051,-217.1600037,7.04,l
11303.82715,-518.4899902,7.4099998,l
11304.76465,171.8899994,7.04,l
11305.76465,297.8800049,7.48,l
11537.08203,415.6700134,7.0999999,l
11627.84668,-379.1700134,7.5999999,l
11628.85547,-290.4899902,8.5699997,l
11698.74316,0.0,6.9100003,l
11940.0284247,-421.1908569,5.9064779,l
12041.8429968,-342.4592896,5.8453946,l
12055.8291,-485.4700012,7.7300005,l
12333.97949,-502.2600098,6.4499998,l
12334.9707,175.8899994,8.1199999,l
12335.9707,290.7200012,7.8800001,l
12338.96387,362.9700012,7.0700002,l
12376.7883379,-491.8875122,5.3855205,l
12380.8063835,-299.6841431,5.526917,l
12474.7168059,438.1868286,4.7307601,l
12658.9990897,-297.0419312,4.7548327,l
12737.8973509,-529.6855469,4.4583483,l
12797.7240569,-544.4384766,5.50951,l
13022.0475,-77.3300018,7.4399996,l
13048.95816,-439.9500122,13.5100002,l
13069.88184,-188.5099945,7.1200004,l
13081.9540571,-288.4517517,4.7713995,l
13102.87207,-315.2999878,6.9000001,l
13107.8549271,192.3167419,4.7436748,l
13117.8373663,159.2878723,5.3762884,l
13119.8418029,-26.447979,7.4700723,l
13120.8161855,340.6234741,5.2848735,l
13130.8291,334.3800049,6.71,l
13154.84668,-345.1900024,7.2600002,l
13155.79102,-360.6400146,6.5300002,l
13156.74805,358.6799927,6.2399998,l
13157.78516,10.96,6.8600001,l
13161.7061011,-471.986908,4.8108978,l
13166.73162,274.2999878,13.6499996,l
13167.68226,-31.6499996,10.3800001,l
13363.0731114,47.8586082,4.269855,l
13389.0793504,331.1908875,5.0774593,l
13391.0070312,-355.8208008,4.4525537,l
13403.0679065,-171.9808502,4.9141479,l
13406.0582389,106.6238251,4.0448585,l
13436.9310433,-549.1054688,5.738637,l
13438.9648405,294.1820068,5.7288094,l
13439.9878529,-495.334259,5.5856347,l
13440.9104085,-203.5834961,5.5653715,l
13460.8980119,-82.158287,5.6280904,l
13479.8729059,-567.9212646,6.056613,l
13565.7395566,-479.2380981,5.6531558,l
13753.0353788,300.2313538,6.4887857,l
13756.0885437,230.3456421,4.6645017,l
14103.09285,-475.0799866,7.7599998,l
14134.0360551,319.1980896,3.5090666,l
14135.9354507,-590.4976807,5.0389628,l
14165.9672648,-486.8370361,5.0640411,l
14196.8691759,281.6616516,5.6076822,l
14221.81968,-644.7000122,9.2700005,l
14275.68902,-252.7799988,12.6700001,l
14283.68875,104.5999985,8.6999998,l
14548.87848,-20.3099995,6.7999997,l
14613.7904409,-25.0987663,6.4149518,l
14866.0471629,197.7758179,7.6264944,l
15578.04757,67.2200012,7.6599994,l
15602.94974,-712.289978,7.0999999,l
15603.92485,-440.6600037,8.4099998,l

