# star HD number, 157214
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7046.7095,-16.5,9.5299997,p
7224.01265281,-17.964094162,6.6331258,p
7431.6954,-3.33999991417,6.96,p
7578.04018203,-6.54584598541,6.3437233,p
7793.7143,2.95000004768,15.9200001,p
7846.6076,-2.03999996185,12.4399996,p
8113.74,-17.5100002289,11.3299999,p
8375.9723,-0.72000002861,11.3999996,p
8437.8988,5.90000009537,10.7799988,p
8744.93933414,-4.99877548218,13.3051147,p
8745.96034765,-19.8463840485,13.3721724,p
8834.75939096,-2.15345191956,8.669632,p
8846.682,-10.0799999237,9.1400003,p
8856.7041,-14.470000267,13.8900003,p
8906.6178,3.8900001049,7.1999998,p
9069.01324548,-5.82449865341,8.9147243,p
9096.9939,19.0900001526,9.6099997,p
9114.9847,-11.779999733,10.8900003,p
9200.7521,-0.740000009537,8.0900002,p
9211.73490952,6.14953804016,8.1375866,p
9469.9691,0.230000004172,8.8199997,p
9481.8909,-11.2899999619,14.1499996,p
9587.67033519,-5.97074317932,6.3405638,p
9589.66705649,-23.3960475922,6.4238286,p
9603.672,-25.2900009155,8.9700003,p
9822.00442603,2.79170703888,1.929153,l
9871.83969641,8.23749923706,2.3255754,l
9881.98977269,3.84947109222,1.5483702,l
9892.80781526,11.9936580658,2.0869913,l
9914.85870537,3.03540039062,1.6876717,l
10186.9794328,2.1800224781,2.8006175,l
10201.9685897,2.70839357376,2.7316661,l
10214.8750135,6.7138299942,3.038918,l
10262.83203,-2.78999996185,2.1199999,l
10601.998565,1.44664623332,1.3177418,k
10602.943808,1.19721843791,1.2899224,k
10603.94265,0.457518120532,1.1938288,k
10604.82956,0.862700005297,1.3682168,k
10605.797245,-3.17646930623,1.1723634,k
10606.117708,-0.373231391187,1.2936946,k
10606.912778,-1.12988422322,1.4092664,k
10607.845718,-1.23642108845,1.3466074,k
10610.93848,9.11999988556,2.54,l
10614.82031,8.5,2.5799999,l
10640.79394,6.55999994278,2.4800003,l
10655.76758,0.219999998808,2.1700001,l
10893.06935,2.61999988556,2.52,l
10978.889254,4.46338224411,2.6638525,l
11004.80433,-2.54999995232,3.1800001,l
11006.79199,4.15000009537,3.1900003,l
11014.7708948,7.60337162018,2.7560093,l
11026.76172,-7.88999986649,2.6300004,l
11045.71875,6.26999998093,3.4599998,l
11299.90137,-2.31999993324,2.6400003,l
11337.79297,9.18999958038,3.5799997,l
11390.7446042,2.64252328873,3.0489478,l
12033.98828,-1.03999996185,2.53,l
12041.9384268,9.17617225647,2.1737251,l
12085.8106068,6.66763877869,2.5253088,l
12101.7918972,2.5699763298,2.283134,l
12103.7962389,3.7977244854,2.528439,l
12120.76856,-8.71000003815,2.6200001,l
12121.7587896,6.95450782776,1.9248132,l
12122.7706612,-3.10651826859,1.9560087,l
12127.770334,2.84291481972,2.354538,l
12376.9120808,-3.71146893501,2.5239856,l
12380.94531,5.30999994278,3.3400002,l
12427.9223422,8.57260322571,2.3297584,l
12448.86914,-9.07999992371,2.5899999,l
12450.9238635,4.3643579483,2.1530619,l
12451.8659346,1.78296673298,2.0798955,l
12470.7936169,-21.345287323,1.7515302,l
12475.7201896,-6.85165643692,1.4857758,l
12476.724624,4.28887939453,1.6523954,l
12477.7210494,-1.03935682774,1.4420254,l
12478.7223489,3.74798154831,1.4409797,l
12492.7185383,-6.01814556122,1.7535821,l
13117.9812601,-11.5450973511,1.9099419,l
13118.9741278,-5.31566524506,2.7002001,l
13119.9930781,0.966700315475,2.340235,l
13120.92175,3.13113117218,1.870103,l
13147.9113388,4.59302282333,1.7112116,l
13200.7653511,-5.57981777191,2.124131,l
13428.1663544,-2.66337738558,0.8008876,j
13475.00461,-8.90999984741,3.8599999,l
13476.94604,-4.25,3.6300001,l
13511.85585,10.2700004578,3.1800001,l
13512.85343,14.1499996185,3.2499998,l
13523.85634,14.8699998856,3.3999999,l
13548.9419036,-1.39553862015,0.677562,j
13569.73921,-13.2100000381,4.3800001,l
13572.75191,1.98000001907,4.7399998,l
13594.69977,-19.5799999237,4.0799999,l
13604.8423255,-0.892765893959,0.6003244,j
13838.095125,2.9535104561,0.6184523,j
13843.94866,-3.36999988556,2.3,l
