# star HD number, 173667
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6957.9084,223.5899963,57.7599983,p
7047.7092,83.5400009,34.2700043,p
7224.04388218,-28.2140541,22.293251,p
7351.89968817,-2.9258652,17.9429283,p
7373.8682,-29.6800003,34.0200005,p
7389.734,-47.8699989,31.0100002,p
7430.6602,-32.7999992,37.5400009,p
7578.0502,36.7900009,42.0999985,p
7613.0432,-12.5799999,41.0800018,p
7708.8856,51.8100014,35.4399986,p
7793.6779,-14.6700001,34.9500008,p
7845.60199389,6.8046689,35.0519371,p
8018.9869,212.7100067,42.5999985,p
8113.7718113,199.2784729,27.8141575,p
8374.98817175,138.3060608,32.4135094,p
8437.93820514,267.5299683,26.2879066,p
8744.99492154,109.0127716,28.952692,p
8779.9510621,54.1540489,27.2609177,p
8799.92154061,98.5740128,22.0641556,p
8800.89859646,74.728508,21.0616474,p
8832.8129427,95.9524384,23.8636322,p
8846.8016,-34.5200005,32.7700005,p
8855.72245873,13.9137669,21.7918434,p
8857.7386482,-27.2718506,22.4172096,p
8892.63908045,-51.7230453,24.9529305,p
9123.95238223,-36.3257675,23.9645844,p
9173.83046046,31.1004658,22.2408886,p
9210.7712624,77.7283401,18.8251762,p
9481.9239,41.0400009,42.7099991,p
9588.65944375,16.0375347,20.3067741,p
9601.68840793,-89.9907532,20.2953415,p
9857.9357742,16.2108479,11.6725178,l
9871.94807849,23.0887051,7.1659245,l
9893.82317052,-75.0306091,7.7575374,l
9969.66317052,-144.7056885,7.1218643,l
10187.01758,-59.8199997,11.1199999,l
10200.99121,269.3599854,11.3000002,l
10202.99707,-24.9200001,12.3400002,l
10214.9666303,91.6003265,12.0814114,l
10231.90234,85.4199982,12.0100012,l
10233.96875,252.2899933,14.8900013,l
10234.95898,-77.2200012,11.8100004,l
10235.90137,0.0,11.7299995,l
10262.86035,-8.21,9.8100004,l
10613.88769,-38.5299988,9.9799995,l
10656.84668,13.4700003,12.3300009,l
11044.77637,-69.6699982,12.8300009,l
12034.0,-16.6399994,9.6700001,l
12040.9947652,1.9497789,6.8317761,l
12041.9653129,-63.0494881,7.985764,l
12073.8740137,-13.2912359,7.6335721,l
12075.91699,-33.4399986,9.5799999,l
12076.86231,-68.2099991,9.6499996,l
12085.85352,-65.0899963,11.7200003,l
12101.86035,-23.7399998,11.0200005,l
12122.79004,-67.9700012,11.3500004,l
12128.7338,-76.6200027,12.5900002,l
13147.968511,-26.6904964,6.6452703,l
13149.97852,-87.9000015,10.3900003,l
13150.9695988,4.4680319,6.802865,l
13188.9059028,98.8317871,6.975698,l
13204.8403769,57.7756348,7.6428137,l
13210.85352,-112.5,8.7600002,l
13211.79004,-25.7700005,8.5100002,l
13212.78711,3.23,9.4499998,l
13215.8012102,-12.4174204,5.1088657,l
13216.7515239,-44.3126564,7.5964923,l
13219.7944409,-63.3019295,6.6244593,l
13238.7522527,-4.9001064,6.7667351,l
13239.7868661,-16.9851055,7.0703888,l
13511.9679463,41.5428162,7.2756958,l
13512.9418083,98.5535889,7.0880513,l
13523.9446886,47.0840836,7.2195182,l
13553.8184988,3.275877,7.0020237,l
13554.7984589,-1.554637,7.3081613,l
13557.8033836,53.4421387,7.4769292,l
13570.7733565,-2.5285463,7.2408514,l
13572.8108257,-68.9636993,9.9479008,l
13866.8533255,-5.6728339,7.4470439,l
13867.8603758,38.6118774,7.2478342,l
13957.72462,-20.2900009,9.0600004,l
13958.7374232,-9.5161419,5.0408177,l
14374.65571,-81.2399979,10.75,l
14597.9756926,-48.729866,7.2727895,l
14606.94476,-55.9500008,9.1300001,l
15843.68109,-133.6999969,12.3000002,l
15846.65194,-94.0599976,12.3000002,l

