# star HD number, 187691
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
11796.72949,14.0299997,3.3999999,l
11797.7062586,4.717576,2.5584919,l
11798.75586,14.9200001,3.48,l
12075.92188,6.9499998,3.1500001,l
12105.8395394,6.1321239,2.472935,l
12896.7334,-23.1399994,2.8199999,l
13155.90039,-23.9500008,3.1800001,l
13544.90181,-16.5599995,2.9400001,l
13553.911558,6.5419674,2.26794,l
13555.9055055,-3.6363759,2.0817003,l
13558.9075042,-0.7869744,2.372272,l
13588.8189291,-8.5124693,2.8101556,l
13594.78262,-0.13,3.4200001,l
14697.8560491,3.919528,1.7293562,l
15843.75686,-37.1599998,4.6399999,l

