# star HD number, 166
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6959.9802,7.94999980927,12.6499996,p
7046.881,3.04999995232,8.9499998,p
7373.9223,25.7800006866,7.7300005,p
7846.7966,17.4099998474,9.1300001,p
8113.9284,6.84000015259,11.6800003,p
8114.9676,-33.2000007629,10.9899998,p
8199.6785,-4.51999998093,12.3699999,p
8438.9623,-1.79999995232,11.6099997,p
8645.6281,18.7900009155,17.3400002,p
8845.8666,-13.4200000763,8.8299999,p
8846.9572,1.00999999046,9.0900002,p
8847.90103,-13.5100002289,4.02,p
8905.8343,-0.330000013113,9.0600004,p
8991.6589,-42.5900001526,14.1499996,p
9171.9978,-4.76000022888,10.8900003,p
9201.0039,-40.0,10.3699999,p
9304.713,20.8199996948,9.1599998,p
9349.6109,11.1800003052,14.0500002,p
9350.6821,5.55999994278,15.2700005,p
9589.93879,7.15000009537,7.0900002,p
9602.91474,20.1000003815,8.75,p
9621.8784,5.44000005722,10.5299997,p
9679.6612,21.9200000763,5.3799996,l
9970.86246,-3.16000008583,2.01,l
10002.86035,-10.8999996185,2.4000001,l
10071.73242,-22.7600002289,21.2900009,l
10072.66309,-18.8299999237,2.4400001,l
10087.61816,6.38999986649,2.21,l
10088.66992,-3.6099998951,2.1900001,l
10089.69922,1.96000003815,2.04,l
10091.62891,-35.0600013733,2.4400001,l
10326.96777,-15.3800001144,2.1800001,l
10656.9082,0.560000002384,2.51,l
11133.73144,-39.7799987793,4.4299998,l
13020.63477,6.05999994278,3.6800001,l
13048.6361,47.2000007629,2.1900001,l
13211.99023,-28.6599998474,1.91,l
13212.96191,-1.41999995708,2.0999999,l
13216.92803,8.06000041962,2.1900001,l
13218.943,10.8599996567,2.0899999,l
13236.95365,-28.1800003052,1.99,l
13260.87061,-23.6399993896,3.05,l
13926.1034732,-5.57334363351,0.520762,j
13981.9285584,-14.3425782005,0.6179451,j
14084.8743292,37.4803780085,0.6918988,j
14339.083646,14.7366344294,1.2823488,j
15251.70277,-0.469303616547,1.2389972,j
15558.7914833,3.09479611741,0.8617478,j
15732.106709,-2.73366775342,1.072476,j
15844.76015,-16.2999992371,3.4599998,l
15846.76771,15.5900001526,2.8099999,l
16154.149228,-34.9525466419,1.2959272,j
16318.702904,-29.9557832538,1.1892825,j
16842.127562,-15.7348542633,1.4173995,j
16843.128576,-4.37989363192,1.2859961,j
16844.1189816,2.97992509426,0.7212272,j
16846.123388,-19.8627297369,1.4249443,j
16847.121855,-0.883508255252,1.361106,j
16848.13684,-15.7222659547,1.4371037,j
16849.126985,-12.9366837639,1.413358,j
16866.118289,14.8964113564,1.4508507,j

