# star HD number, 26965
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
9769.72281,-2.1400001049,0.9299999,l
10005.02687,-2.55999994278,1.28,l
10072.81152,1.98000001907,2.0999999,l
10087.74512,-2.67000007629,2.0,l
10091.72949,-1.09000003338,1.9,l
10326.95898,7.17000007629,1.9,l
10437.82617,-6.15999984741,2.0,l
10503.63867,2.81999993324,2.04,l
10682.01269,14.6000003815,2.25,l
10793.79199,12.0200004578,2.8699999,l
11046.0166,6.63000011444,3.0599999,l
11049.94043,7.53000020981,2.4000001,l
11101.99219,3.08999991417,2.1400001,l
11130.91699,16.8099994659,3.01,l
11132.87793,13.1400003433,2.4100001,l
11173.77539,2.8900001049,4.79,l
11175.79004,-2.91000008583,3.04,l
11536.70019,-6.44000005722,2.9000001,l
11546.85156,1.69000005722,3.1099999,l
11626.64648,11.6300001144,2.73,l
11806.01465,7.90000009537,2.6899998,l
11814.94922,10.970000267,2.53,l
11816.94531,14.2600002289,2.6899998,l
11881.82031,8.18000030518,2.74,l
11887.80856,9.55000019073,2.0899999,l
12180.97712,8.31999969482,1.4299999,l
12181.97998,4.34000015259,1.33,l
12182.95921,7.92999982834,1.3100001,l
12183.97912,3.23000001907,1.6,l
12184.96395,6.94999980927,1.4400001,l
12188.9855,-2.79999995232,1.25,l
12190.02046,-2.15000009537,1.6299999,l
12196.03233,1.94000005722,1.7299999,l
12201.98341,6.17999982834,1.89,l
12202.96209,4.05999994278,1.39,l
12203.94013,7.32000017166,1.46,l
12204.94413,10.3699998856,1.58,l
12214.95214,-0.939999997616,1.89,l
12215.92674,8.60999965668,2.0699999,l
12220.89604,-2.6400001049,1.9500002,l
12221.83008,-5.34999990463,2.8,l
12228.95623,10.779999733,1.7500001,l
12232.7828278,-16.8958454132,1.3428745,l
12235.832998,-1.58055681004,1.2190146,k
12236.855486,2.84571272121,1.1620229,k
12237.898102,1.48290449368,1.3505896,k
12241.75631,-9.55000019073,1.12,l
12267.76594,-8.90999984741,1.5599999,l
12279.79981,6.42000007629,2.8699999,l
12281.81711,0.629999995232,1.9200001,l
12307.737569,-2.51846116795,1.4705324,k
12535.98964,-4.57999992371,1.5500001,l
12536.99956,2.38759809719,1.438473,k
12576.92196,-4.76000022888,1.65,l
12601.992975,-0.0768718124772,1.0869663,k
12856.1342115,-0.648615816506,0.9954549,k
12990.7832,-6.96999979019,2.1700001,l
13018.76074,-14.2700004578,2.0899999,l
13020.83203,-5.96000003815,2.4000001,l
13048.71034,-7.38000011444,1.96,l
13240.128403,0.318044352165,1.2020909,j
13251.00098,-10.2700004578,2.0799999,l
13276.01744,-8.53999996185,1.37,l
13280.98535,-8.06999969482,2.0699999,l
13286.00879,-1.16999995708,2.3299999,l
13302.9527958,0.800088369247,0.8132586,j
13315.91459,-0.910000026226,1.6700001,l
13338.74414,-1.03999996185,2.5,l
13339.9653579,-4.1060880571,0.6878259,j
13340.81568,-5.80000019073,1.52,l
13368.9672615,-3.14713747777,0.6845685,j
13402.70039,-9.52999973297,1.61,l
13403.70478,-10.8400001526,1.59,l
13405.68108,-8.18000030518,1.5700002,l
13426.8056308,-1.73072507066,0.6068211,j
13637.03029,1.30999994278,1.5099999,l
13637.96913,0.219999998808,1.59,l
13692.935562,-4.7190554454,0.5167803,j
13693.0441995,-3.29225374801,0.6213794,j
13694.0554538,-5.17064645835,0.6334255,j
13694.9494545,-4.53811624072,0.4592903,j
13695.8179047,-4.30388903615,0.7202794,j
13696.9086255,-5.26397704875,0.6772575,j
13724.9355646,0.271569581379,0.5324383,j
13962.93813,-7.01999998093,1.46,l
13963.94821,-2.95000004768,1.5599999,l
13964.99687,0.340000003576,1.65,l
13988.93697,-0.180000007153,1.71,l
14071.89942,-2.73000001907,2.5699999,l
14072.77809,-7.53000020981,2.1500001,l
14073.74396,-16.4400005341,2.0599999,l
14102.75411,-6.15000009537,1.76,l
14103.75186,-6.40999984741,1.5599999,l
14341.01242,-4.73000001907,1.48,l
14396.897454,-6.22244277022,1.2834853,j
14398.013542,1.68310744203,1.1680878,j
14399.9698307,2.18935391473,0.8641458,j
14429.952975,0.162307474474,1.2224655,j
14453.847211,1.86541046442,1.2392726,j
14454.8631503,2.83194318505,0.8724024,j
14456.02066,0.223579178791,1.4892035,j
14459.034178,-1.78192474489,1.6479449,j
14460.817014,-1.13755993071,1.39799,j
14461.8536864,-3.75745065153,1.0226681,j
14544.799294,-3.513117108,1.3540518,j
14545.736412,-3.75261321049,1.1979321,j
14546.731562,-3.16269657014,1.2308054,j
14690.139352,3.82480824476,0.8814275,j
14721.148819,-2.82471993473,1.1310359,j
14723.99642,5.73000001907,1.58,l
14778.0030909,4.97770074688,0.6660312,j
14778.9471974,0.344415477557,0.7125016,j
14780.0006191,0.625571164322,0.7012198,j
14785.91622,4.55000019073,1.76,l
14810.971019,2.3021316214,1.2900245,j
14864.9061962,0.898250707814,0.7986068,j
14867.7294731,0.7002131786,0.9479374,j
14928.718039,3.00341507634,1.2235028,j
14929.714519,-1.95799204251,1.4393744,j
15043.134281,4.14049399341,1.3189751,j
15045.137822,4.76114296238,1.2865593,j
15049.130775,2.6528090296,1.6684576,j
15111.080635,-2.08886427047,1.4292759,j
15135.103577,3.38457363528,1.3471599,j
15256.707537,-0.690265349142,1.3823504,j
15260.711219,2.80544876365,1.1958675,j
15411.1364218,3.67604666876,0.6156283,j
15412.1338074,5.6448074489,0.606079,j
15413.1400477,6.7052040136,0.6024587,j
15414.1360705,5.05731635296,0.6830692,j
15415.1373964,3.14924070773,0.6135271,j
15426.1416376,1.1079501462,0.6038886,j
15427.1445247,2.44225953797,0.5952419,j
15428.144793,4.2020651954,0.5771669,j
15429.1454016,2.27787103453,0.6331714,j
15432.1493172,3.11881582302,0.6539391,j
15433.1489813,1.25528654938,0.6321608,j
15434.148083,2.11856823574,0.6154078,j
15435.143857,0.0890883400821,0.6310093,j
15436.1420687,-0.722073550123,0.618415,j
15437.1327175,-1.96304168878,0.5915303,j
15438.1476526,0.40889799944,0.6076396,j
15439.1450954,-1.82813983152,0.5878692,j
15440.1502569,-0.752839257221,0.6140636,j
15456.0167565,5.91639545807,0.6149279,j
15465.0756059,1.62801723314,0.6876922,j
15469.1283025,-0.283859595041,0.6488583,j
15471.05887,-7.11100453972,0.2919104,j
15472.1303147,-5.50132423312,0.2182331,j
15490.95554,-1.19317990806,0.6976223,j
15522.9294258,-5.49561151641,0.6890303,j
15543.0061018,11.1174899216,0.7874449,j
15614.7472424,0.938828463969,0.7525854,j
15633.8000493,-0.877782032161,0.7777312,j
15792.134587,1.15117470536,1.0015318,j
15793.138435,5.26278835727,1.0165484,j
15795.140644,-4.49092744533,1.1724404,j
15797.134474,0.873365826913,1.20232,j
15798.142686,4.24757699421,1.199725,j
15809.137148,0.740776537383,1.0653182,j
16018.712954,-0.780836755172,1.6357936,j
16167.150818,-5.75848826395,0.9944687,j
16519.137966,2.44267913799,1.1748182,j
16524.148802,-0.02713745149,1.0576105,j
16530.115544,0.202624821939,1.173184,j
16589.164667,3.00774364572,1.1975126,j
16674.758861,-4.68209523398,0.762776,j
16708.7871459,-2.50817791706,0.744354,j
16883.1443904,0.791340071408,0.6221957,j
16884.1288073,-0.476923688035,0.615077,j
16889.1316868,4.65479354684,0.6170777,j
16890.1447637,1.50213464942,0.5998576,j
16893.1455803,1.59558776121,0.6555289,j
16894.1318826,1.01567729227,0.6278247,j
16895.1413702,-0.200704276593,0.6327859,j
16896.1095209,2.31419910381,0.6308466,j

