# star HD number, 3651
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7047.8543,6.53000020981,7.8800001,p
7374.9402,-10.5699996948,7.1500001,p
7430.7578,2.36999988556,6.6499996,p
7846.8494,-15.3100004196,8.9499998,p
8113.9589,-11.6300001144,9.3100004,p
8199.7172,-20.0,8.4099998,p
8645.6797,-10.5600004196,10.5200014,p
8845.9393,7.84999990463,7.1599994,p
8846.9828,20.2900009155,6.1599998,p
8905.8609,10.8299999237,6.9699998,p
8991.7372,-18.5400009155,7.0000005,p
9306.6777,-30.0699996948,5.98,p
9349.6461,-6.84999990463,9.1700001,p
9588.91453,12.1999998093,6.25,p
9603.88851,-4.67999982834,6.1199999,p
9622.8352,-22.7999992371,8.6199999,p
9680.6812,9.10999965668,4.8099999,l
10004.92871,-4.65000009537,2.02,l
10072.69629,-17.7000007629,1.8200001,l
10087.67871,14.279999733,1.8,l
10121.6268,-2.18000006676,2.54,l
10124.63205,-1.63999998569,2.4200001,l
10125.62523,-1.86000001431,2.1099999,l
10126.63115,2.52999997139,2.3,l
10127.65199,-0.0500000007451,2.47,l
10128.63309,-11.6000003815,2.03,l
10298.98878,4.40000009537,1.2,l
10300.00586,-1.17999994755,1.45,l
10300.88086,4.25,1.52,l
10304.91992,5.34999990463,1.5599999,l
10326.90723,11.7399997711,1.52,l
10366.92463,-6.35227450156,1.1191504,k
10421.67699,-0.340000003576,1.35,l
10437.72266,-10.3599996567,1.6999999,l
10441.69867,-9.89000034332,1.65,l
10640.97656,14.6899995804,1.91,l
10655.97363,11.0500001907,1.7500001,l
10656.92969,8.30000019073,1.66,l
10681.97363,-3.46000003815,1.71,l
10716.051111,7.17223111368,1.2108932,k
10767.71973,12.3000001907,2.02,l
10793.70801,11.220000267,1.85,l
11046.93359,-5.01999998093,2.6400003,l
11071.028808,-3.98421725058,1.1333386,k
11130.69238,-24.1100006104,2.79,l
11173.8233085,-3.37374849072,0.8374004,k
11175.62793,-5.82000017166,3.3600001,l
11368.049641,-3.67965182089,1.0785646,k
11438.845775,-17.6310068014,1.2014316,k
11551.688356,-3.8872323873,1.1424234,k
11825.74707,21.8400001526,3.0700002,l
11880.6694,2.09999990463,2.3399999,l
12096.111204,9.72665921426,1.281868,k
12102.019861,10.4209875224,1.2204064,k
12120.89453,-18.5400009155,3.1000001,l
12128.081551,-12.306162441,1.3538926,k
12128.9038,-3.73000001907,5.8300004,l
12133.919711,11.7575430033,1.2832502,k
12157.84766,13.8599996567,2.23,l
12158.87793,9.09000015259,2.3900001,l
12159.84473,7.86999988556,2.05,l
12160.875,5.78000020981,2.74,l
12161.85611,10.029999733,1.9500002,l
12182.80649,-11.1800003052,2.4300001,l
12183.79324,-15.9399995804,2.52,l
12185.80208,-11.25,1.61,l
12186.80136,-15.5,1.6,l
12188.77539,-22.2800006866,4.0,l
12188.946748,-19.589365566,1.3315536,k
12189.82781,-12.6300001144,1.7199999,l
12195.79265,19.6499996185,1.6800001,l
12200.82115,11.8699998856,1.6,l
12201.83126,12.9300003052,1.58,l
12202.7587,13.0100002289,1.76,l
12203.76232,16.0499992371,1.6899999,l
12204.76601,14.6400003433,1.5700002,l
12208.79105,-2.76999998093,1.2400001,l
12214.77958,14.0900001526,1.71,l
12216.73005,9.03999996185,1.65,l
12217.75488,4.65000009537,1.2,l
12218.75068,4.90999984741,1.5500001,l
12220.73356,0.769999980927,1.8300002,l
12221.79468,9.35999965668,2.24,l
12235.69831,-2.81718691611,1.1347054,k
12236.759468,2.22321072793,1.1628765,k
12237.729248,-3.02295931601,1.1839976,k
12241.6383,-19.6499996185,1.26,l
12474.92167,3.02999997139,1.42,l
12475.92455,-0.75,1.59,l
12476.93617,-5.25,1.7199999,l
12477.93453,-2.59999990463,1.5599999,l
12478.91127,0.77999997139,1.29,l
12491.86725,-14.3400001526,1.29,l
12493.91758,-28.6800003052,1.2,l
12508.90855,3.78999996185,1.22,l
12509.8441,1.96000003815,1.23,l
12510.9452,9.84000015259,1.88,l
12511.96206,-3.28999996185,1.2400001,l
12512.93247,-1.36000001431,0.98,l
12513.93318,-0.379999995232,1.2999998,l
12514.91632,7.65999984741,1.4,l
12515.8695,10.529999733,1.5700002,l
12516.91632,5.94000005722,2.21,l
12520.88462,7.46000003815,1.4899999,l
12522.84178,14.5200004578,1.91,l
12523.87614,7.46000003815,1.34,l
12524.85481,8.65999984741,1.6700001,l
12534.86914,-14.0200004578,1.9399999,l
12535.89618,-12.529999733,1.28,l
12538.874456,3.64280453897,1.3161706,k
12540.8717,-2.0,1.38,l
12551.82362,-13.5399999619,1.58,l
12552.81143,-10.7899999619,1.2999998,l
12553.7735,-7.88000011444,1.29,l
12554.76616,-6.51000022888,1.39,l
12572.760475,16.4680379984,1.1403128,k
12574.835428,14.8724798319,1.3924705,k
12576.76297,11.7299995422,1.3100001,l
12582.7883,2.55999994278,1.13,l
12583.74729,0.649999976158,1.38,l
12593.69983,5.25,1.2,l
12594.74403,1.23000001907,1.33,l
12597.68734,3.26999998093,1.2999998,l
12599.784,5.57999992371,1.33,l
12600.7172303,0.804206141774,0.8578238,k
12601.7121338,-0.37907190342,0.8845948,k
12602.7769927,3.72757160455,0.9077874,k
12606.66747,4.80999994278,1.46,l
12608.73374,-5.13999986649,1.4299999,l
12612.63672,-19.9300003052,1.96,l
12613.63417,-13.25,1.08,l
12627.7479,-2.6400001049,1.1,l
12631.64049,13.4499998093,1.23,l
12651.734329,13.6863683817,1.2593588,k
12807.10978,-9.8925348165,1.3870637,k
12834.043935,6.73852292276,1.5321389,k
12849.034745,8.53125516153,1.2670021,k
12856.065509,10.0132879374,1.3859105,k
12893.9082,-4.46000003815,1.8599999,l
12894.90793,-3.76999998093,1.28,l
12895.89229,-10.2399997711,1.23,l
12896.82564,-15.7100000381,1.33,l
12897.908993,7.60462704873,1.2339927,k
12924.876597,-7.36415346884,1.3491946,k
12988.812801,-10.4426141622,1.2131376,k
13010.64746,-5.19999980927,1.77,l
13219.9526,6.65999984741,1.8,l
13221.93579,-3.69000005722,1.5099999,l
13238.94465,-13.8699998856,2.6700001,l
13238.95794,-16.9698114461,0.9819978,j
13261.93454,13.4300003052,1.61,l
13263.90311,18.0400009155,1.6199999,l
13280.88867,-8.17000007629,1.9,l
13301.972025,-18.369087014,1.0113363,j
13338.8168717,0.988686097025,0.512576,j
13369.7429426,-25.4958601422,0.474892,j
13426.7232778,-14.9460552034,0.4591262,j
13636.83134,-3.45000004768,1.85,l
13637.79304,7.36000013351,2.8900001,l
13692.7097661,7.29127913483,0.4962038,j
13693.7142327,7.73998960604,0.4626948,j
13693.9374336,7.15753951563,0.4192123,j
13694.7102657,6.84499569003,0.436622,j
13694.8568824,6.94569109445,0.4254896,j
13695.8705428,7.29634659062,0.476834,j
13696.728957,7.67272008074,0.4463585,j
13724.8412286,-4.6256958095,0.5207556,j
13744.64339,-24.3600006104,2.1300001,l
13755.60236,9.73999977112,2.0999999,l
13925.9782,-19.0599994659,1.84,l
13927.0542275,-17.5917411854,0.4575966,j
13953.92045,5.80000019073,2.0,l
13954.88376,-2.98000001907,1.64,l
13958.93868,-2.09999990463,1.76,l
13963.90032,9.93999958038,1.91,l
13981.9132302,-10.1810224256,0.5093882,j
13987.86296,-22.5,1.91,l
13988.79345,-24.2800006866,2.0699999,l
13989.83072,-22.1900005341,2.1600001,l
14046.75769,-14.5600004196,1.9800001,l
14047.69748,-10.4099998474,2.0699999,l
14071.67129,5.94999980927,1.7800001,l
14072.67066,-4.34000015259,1.88,l
14084.8797242,-1.01828944098,0.6085653,j
14279.128542,-1.46203784043,0.798896,j
14295.088889,-8.81253495829,0.8301781,j
14310.92818,5.84000015259,1.9399999,l
14337.83678,2.46000003815,1.4,l
14339.93207,-3.86999988556,1.74,l
14373.80859,0.409999996424,1.9399999,l
14398.920926,-2.46586061919,0.9218115,j
14425.69756,-22.5,1.8200001,l
14426.67767,-25.8799991608,2.0,l
14427.67433,-25.0300006866,1.9,l
14428.72856,-21.6700000763,1.87,l
14717.942072,-8.87501213855,1.1712294,j
14718.998009,0.570422572379,1.0060167,j
14719.998252,-9.42062043445,1.0280694,j
14720.92397,-4.08168155072,0.9821876,j
14721.90809,-8.78475397138,1.0741794,j
14722.890706,-10.717964864,1.0951967,j
14723.875208,-6.18732390027,1.3811282,j
14724.91275,-19.6200008392,1.33,l
14724.961343,-5.04243612633,1.0359449,j
14783.69219,-10.1599998474,1.9800001,l
14784.65048,-14.1700000763,2.03,l
14845.65051,-1.75,1.28,l
14846.64091,-0.610000014305,1.12,l
15015.127373,4.05480650964,0.8825516,j
15043.031926,-5.44947080048,1.0535344,j
15171.950214,-21.5818772314,1.1848854,j
15250.707633,10.2557863005,0.937604,j
15379.13118,13.2808614999,0.951934,j
15414.025016,-5.532913696,1.0693817,j
15435.042053,13.8419765295,0.9522089,j
15438.88402,22.0,1.9,l
15522.890501,2.42477787925,1.1553719,j
15584.698769,-0.427639828454,0.9543234,j
15752.131999,16.2551678184,0.9860035,j
15753.1223652,10.3551571208,0.4744581,j
15786.0616367,-11.0134948356,0.6267807,j
15841.973256,-2.18913765036,1.1053255,j
15844.77183,3.43000006676,2.3499999,l
15846.77088,-0.879999995232,2.1500001,l
15870.928184,9.36140687311,1.1541684,j
15904.822207,0.379841301157,1.1073861,j
15944.6946309,6.26525603307,0.5376235,j
15972.719183,-12.4876677251,1.0743613,j
16080.130037,2.51951477895,1.0626886,j
16098.135708,-4.74605167778,1.0907652,j
16100.112887,-8.57948902496,1.2081242,j
16112.134526,-14.2956779079,1.0437447,j
16202.981484,-1.48885796115,1.1075245,j
16318.704079,5.19547724499,0.9767811,j
16474.132717,-8.87592685497,1.035032,j
16519.110797,0.705328641601,0.9300107,j
16584.907424,0.712948359872,1.0230947,j
16640.846536,1.2003599247,1.0587262,j

