# star HD number, 222368
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7046.8342,41.9700012207,14.25,p
7094.70098084,70.5688552856,13.0561514,p
7149.69386163,0.2782330513,13.3472042,p
7373.902,-2.24000000954,13.4799995,p
7389.9212,-8.85999965668,11.7700005,p
7431.7288,-72.8099975586,17.4899998,p
7708.9768,20.1700000763,14.9499989,p
7793.7931,-12.8199996948,18.8099995,p
7845.6567,11.4799995422,17.4899998,p
8113.91516947,3.13065028191,11.0028553,p
8114.95786628,33.0035476685,11.8228588,p
8199.6661,2.18000006676,17.5400009,p
8438.9488,12.6099996567,15.4399996,p
8645.59737425,-6.89318370819,12.2105484,p
8800.9907,6.78000020981,13.8000002,p
8801.9831,-51.7400016785,14.75,p
8832.9852,-17.4500007629,13.8299999,p
8833.92865217,-37.2480354309,9.8248491,p
8845.8205,-26.7299995422,10.8400002,p
8856.86808217,-12.7963104248,8.951787,p
8857.83235547,-10.4485015869,9.8558226,p
8891.79861858,8.52652454376,10.2999477,p
8893.73785421,-3.11018538475,11.0912342,p
8907.75069021,23.8013687134,11.0229635,p
8933.68759991,-3.10334444046,10.9558783,p
9211.87454945,-2.45117855072,8.6134605,p
9255.7453,-1.90999996662,14.1899996,p
9299.6462822,14.8988075256,11.5607815,p
9588.84746122,-12.2445850372,8.9813967,p
9602.8797,-1.19000005722,14.04,p
9680.652,2.82999992371,9.920001,l
9941.90728673,-5.95805311203,2.0545342,l
9944.00162178,10.8776597977,2.7889354,l
9970.81535776,-1.5674803257,1.9975814,l
9984.73742318,-1.22003674507,2.3085005,l
10011.7879782,6.5311384201,2.3077211,l
10263.99023,2.01999998093,3.48,l
10298.93652,-10.5600004196,3.4300001,l
10300.83203,-3.82999992371,2.9200001,l
10656.89551,15.1899995804,4.8299999,l
11133.7207,1.01999998093,5.02,l
11447.81055,2.08999991417,3.95,l
11815.79492,8.57999992371,3.3600001,l
12145.8827547,-6.12297105789,2.8786714,l
12895.83594,-15.4300003052,3.53,l
13280.81348,-11.8900003433,3.3400002,l
13337.64551,-13.4399995804,3.6800001,l
13571.9886903,-11.1639175415,2.4844861,l
13954.9016788,-6.86512899399,2.7435472,l
14340.93902,-7.42999982834,3.48,l
14784.64376,7.26000022888,3.3499997,l
14785.6530462,7.09223079681,2.682663,l
15846.75549,15.0100002289,4.1300001,l

