# star HD number, 172051
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
10283.924109,-8.36702383472,1.2192595,k
10603.021562,4.46956979321,1.1119925,k
10665.903079,6.26717721509,1.2414584,k
10957.006748,3.35403024243,1.3383298,k
11011.854444,11.4120441584,1.7119863,k
11051.83956,3.01927529858,1.0900472,k
11068.809421,-3.99689138843,1.1223592,k
11069.826678,-0.967106232177,1.2264982,k
11070.84515,4.54684793042,1.2452954,k
11071.81566,0.447414031495,1.2084838,k
11072.806296,0.2007557063,1.2531502,k
11073.805023,1.26503335523,1.1147264,k
11074.786979,-3.03509939624,1.2772452,k
11075.722049,-0.291958221923,1.1532696,k
11313.060509,-4.14795340015,1.5863835,k
11367.871343,1.86882363843,1.4886322,k
11368.847766,-3.63663137866,1.6281201,k
11369.921817,0.183482757081,1.2959809,k
11370.896389,2.49898873853,1.1853969,k
11371.894896,1.15271340894,1.2597471,k
11411.823056,1.18992196607,1.3328896,k
11441.733877,4.07444345044,1.2943615,k
11705.0256805,8.38097058131,1.1656481,k
12007.101505,-0.94239462329,1.3733103,k
12099.012199,-1.81462515308,1.5618547,k
12161.759063,-0.595821747314,1.4686775,k
12391.103426,-1.74942434741,1.4819653,k
12488.871296,-4.3313335271,1.5664934,k
12573.70441,1.74562417554,1.5091577,k
12804.033843,5.9111286311,1.463812,k
12834.895104,0.788814177979,1.5428959,k
13154.020231,-0.31340444995,1.4847978,k
13237.9177484,1.25487652928,0.7076228,j
13301.71978,5.12365730993,1.2318139,j
13480.0978696,1.65180756833,0.6726261,j
13550.9637448,-3.25169173398,0.5840734,j
13603.742799,3.61974933019,0.6920347,j
13926.9033884,-1.73265459994,0.6589468,j
13983.7176292,-0.477513781983,0.5918465,j
14545.152894,-0.0618639370165,1.4158078,j
14546.154549,2.67300901199,1.2641201,j
14636.028935,0.614426727102,1.5934938,j
14667.896319,1.50185973993,1.2861959,j
14671.881192,-3.79494766667,1.2322462,j
14672.951782,-3.45522432107,1.214699,j
14673.93103,-6.45529126567,1.3814951,j
14675.8645681,-0.757526485857,0.9573191,j
14689.845093,-6.06351352594,1.5975993,j
14717.773704,-4.35966676842,1.2406497,j
14718.792685,0.871269037118,1.1684365,j
14719.767512,-1.25922111197,1.1477658,j
14720.844502,5.08656433392,1.222221,j
14721.832882,-1.54702569183,1.2532986,j
14722.767292,0.681943077133,1.2684501,j
14724.804468,0.813111903452,1.4761487,j
14725.7714,-0.275934450698,1.2819611,j
14957.096837,0.655464913398,1.6319487,j
15074.726437,-4.3723826576,1.3994784,j
15075.728817,1.77364320575,1.2642357,j
15135.739271,0.889128792594,1.3586093,j
15405.813709,-2.5876427008,1.2320075,j
15708.133273,-0.0796994811969,1.5678052,j
15798.727178,1.68673306971,1.2165531,j
16173.714273,-7.87632459488,1.51853,j
16179.715772,-2.66575049913,1.3574504,j
16521.743756,-1.44989957089,1.4392567,j
16584.697352,1.99547458045,1.4293236,j
16860.875479,0.74330027523,1.5657742,j

