# star HD number, 22049
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7046.96844,6.48000001907,3.5600002,p
7047.9299,20.8999996185,8.3999996,p
7048.91234,4.09000015259,5.6500001,p
7093.85357,-18.5300006866,6.5500002,p
7149.83989,9.39000034332,6.8900003,p
7181.71098,-34.3400001526,9.1499996,p
7182.74398,-8.65999984741,12.5799999,p
7193.67463,-17.7600002289,3.2,p
7194.67549,-17.3299999237,4.5999999,p
7223.64534,-13.2600002289,3.1800001,p
7374.98101,20.4599990845,5.46,p
7389.9831,-8.03999996185,7.0900002,p
7392.0074,-20.4300003052,6.8799996,p
7430.96775,5.88000011444,4.0500002,p
7431.8322,19.3999996185,8.54,p
7578.64117,-6.15999984741,3.45,p
7793.0239,23.3199996948,10.8699999,p
7793.9745,3.40000009537,9.54,p
7794.9337,17.9400005341,9.0799999,p
7845.81291,-25.7700004578,6.4099998,p
7846.9252,-12.0799999237,8.3299999,p
7919.6767,-19.8999996185,10.4200001,p
7964.64317,41.4199981689,12.8000002,p
8114.0086,-6.34000015259,6.8600001,p
8115.0105,9.86999988556,8.1599998,p
8199.87957,-21.8600006104,6.0900002,p
8200.83361,-4.63000011444,5.9899998,p
8648.68057,-2.0,4.2399998,p
8848.02279,26.9899997711,5.02,p
8857.98989,31.3700008392,5.1599998,p
8893.92582,31.6499996185,6.02,p
8894.9834,43.3499984741,7.4999995,p
8895.9854,49.3800010681,7.7800002,p
8899.9767,30.0900001526,7.8099995,p
8900.9611,27.2299995422,9.3199997,p
8902.008,17.6800003052,8.9200001,p
8903.0094,23.7800006866,8.0200005,p
8905.016,21.9599990845,8.0200005,p
8935.92315,21.0200004578,7.6700001,p
8991.81239,19.2199993134,6.1300001,p
8992.72041,24.7700004578,4.04,p
9256.0154,17.1100006104,10.3599997,p
9299.86943,-6.92000007629,7.1900001,p
9350.82398,7.65000009537,7.0299997,p
9569.9832,5.75,7.9200006,p
9572.962,-1.58000004292,9.1700001,p
9574.9639,-1.62999999523,7.8499999,p
9621.97316,1.94000005722,6.5900002,p
9622.88898,11.0100002289,6.4799995,p
9679.81555,-3.79999995232,1.2,l
9769.67974,1.10000002384,0.97,l
10005.00607,-3.79999995232,1.36,l
10090.72981,-9.53999996185,1.23,l
10326.95117,1.59000003338,1.84,l
10504.64746,9.78999996185,2.4400001,l
10682.00488,17.2399997711,2.1300001,l
10793.78711,12.3900003433,2.45,l
11101.97168,23.8799991608,2.28,l
11130.89258,15.8500003815,2.9300001,l
11174.75781,19.2600002289,2.76,l
11799.00746,-1.22000002861,2.05,l
11803.02246,3.70000004768,2.72,l
11806.00391,19.8400001526,2.29,l
11806.95606,12.8699998856,2.53,l
11808.93359,14.3900003433,2.6899998,l
11811.93555,11.470000267,2.8099999,l
11816.93262,17.1200008392,2.5699999,l
11822.94824,26.6100006104,2.72,l
11824.96425,37.2599983215,1.9200001,l
11825.98688,26.5799999237,1.9500002,l
11826.98544,13.4399995804,2.5899999,l
11831.91131,0.730000019073,1.9500002,l
11865.82702,6.13999986649,1.8300002,l
11866.84357,5.53000020981,1.89,l
11867.85442,2.94000005722,1.6999999,l
11868.84408,4.63999986649,1.7299999,l
12142.01562,17.3099994659,2.5,l
12143.00936,14.5699996948,1.8300002,l
12144.02148,5.40999984741,2.6300004,l
12145.99166,2.47000002861,1.88,l
12184.92871,14.1999998093,2.6400003,l
12195.97363,10.4899997711,2.6400003,l
12203.90458,11.9799995422,1.88,l
12215.83691,16.2999992371,2.8800001,l
12228.86906,-3.8599998951,1.9,l
12267.73535,-16.5799999237,2.1700001,l
12292.77502,-9.31999969482,2.0699999,l
12293.75445,-3.02999997139,1.84,l
12294.74368,-0.550000011921,1.8,l
12494.00977,-13.9099998474,2.05,l
12509.02684,-25.6200008392,1.42,l
12509.92188,-18.7999992371,2.3,l
12513.02631,-16.7000007629,1.45,l
12516.00851,-17.6599998474,1.16,l
12521.0121,-22.5,1.1799999,l
12524.00075,-24.1000003815,1.1799999,l
12535.96301,-20.7800006866,1.1799999,l
12541.02321,-12.3800001144,1.23,l
12542.98926,5.42000007629,2.6500001,l
12553.92295,-13.6099996567,1.59,l
12554.90299,-17.6299991608,1.5700002,l
12562.96484,-17.7600002289,2.01,l
12574.94159,-4.92000007629,1.66,l
12577.898,-32.1199989319,1.66,l
12598.88824,-18.5300006866,1.36,l
12599.85961,-3.43000006676,1.87,l
12600.91277,-24.3099994659,1.41,l
12606.84395,-25.3400001526,1.2999998,l
12608.88141,-20.6100006104,1.4,l
12631.74807,-22.1200008392,1.59,l
12893.99023,-19.3999996185,1.96,l
12896.00391,-14.9200000763,2.3499999,l
12898.00195,-16.1800003052,2.0,l
12910.98622,-8.65999984741,1.1799999,l
12926.91754,-12.0399999619,1.28,l
12937.85131,-10.9099998474,1.21,l
12968.83318,-9.26000022888,1.09,l
12970.79582,0.340000003576,1.11,l
13010.78613,-5.55999994278,2.1400001,l
13020.74316,-17.8799991608,2.0699999,l
13048.68985,-1.87000000477,2.0699999,l
13250.99638,-9.60000038147,1.46,l
13252.01758,-2.71000003815,2.3099999,l
13280.97949,5.92000007629,2.22,l
13315.87549,7.30999994278,1.5700002,l
13336.81739,13.7700004578,2.0899999,l
13338.72363,18.3400001526,2.1900001,l
13341.81439,3.3900001049,1.45,l
13361.74793,-9.35000038147,2.3499999,l
13362.78819,-2.90000009537,1.6299999,l
13363.75402,-2.27999997139,1.6299999,l
13402.67908,8.30000019073,1.39,l
13403.68658,9.27000045776,1.4400001,l
13405.66551,4.23999977112,1.4400001,l
13636.96877,7.36000013351,1.54,l
13637.9477,5.48999977112,1.5599999,l
13742.76138,4.42000007629,1.47,l
13755.66025,-12.0200004578,1.48,l
13756.70522,-8.72000026703,1.45,l
13773.68676,2.67000007629,1.54,l
13963.00161,7.32999992371,1.53,l
13988.86799,8.52999973297,1.6299999,l
13989.95814,3.1400001049,1.34,l
14071.87798,28.5100002289,1.5500001,l
14072.78217,21.2700004578,1.59,l
14073.72648,22.4500007629,1.99,l
14097.76458,24.0200004578,2.46,l
14098.7022,14.1899995804,2.8199999,l
14102.72199,4.09999990463,1.47,l
14103.7005,3.32999992371,1.5099999,l
14133.73587,-5.67000007629,1.5599999,l
14135.70373,1.75999999046,1.7899998,l
14337.96867,3.84999990463,1.39,l
14340.98099,0.129999995232,0.92,l
14373.96101,11.9099998474,1.35,l
14383.0344,14.8500003815,1.6800001,l
14425.87252,-4.34999990463,1.5,l
14427.80162,2.07999992371,1.47,l
14723.00823,-4.36000013351,1.4899999,l
14723.99048,2.21000003815,1.4299999,l
14725.01666,-6.09000015259,1.36,l
14726.00806,-14.8900003433,1.46,l
14753.95079,-1.53999996185,1.33,l
14756.90223,-7.38999986649,2.28,l
14783.77679,0.379999995232,1.33,l
14784.78999,-9.53999996185,1.2999998,l
14785.88829,-13.9600000381,1.41,l
