# star HD number, 201092
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6958.9559,-61.3199996948,10.3400002,p
6959.9513,-47.9399986267,14.9000006,p
7047.7456,-62.7099990845,8.5900002,p
7048.847,-55.0299987793,7.9300003,p
7373.8949,-31.0900001526,10.1300001,p
7389.7982,-42.3699989319,10.04,p
7430.6936,-21.8299999237,8.6599998,p
7846.7248,-44.0999984741,8.2399998,p
8113.8758,-21.2800006866,10.1000004,p
8114.93089851,-13.4863576889,7.3177853,p
8199.6425,-36.8199996948,9.5799999,p
8438.9181,-21.5900001526,11.0600004,p
8789.9978,-28.5200004578,10.7799988,p
8845.8372,-2.30999994278,8.3699999,p
8905.7222,-21.0599994659,8.0500002,p
8991.5977,-28.7099990845,9.1400003,p
9171.8827,-2.33999991417,10.3500004,p
9173.87143629,-12.430773735,6.579165,p
9174.9256,-2.22000002861,8.5699997,p
9211.8270969,-20.5894966125,8.9785051,p
9255.6568,1.47000002861,13.6699991,p
9298.66664738,-13.9290761948,8.3258047,p
9350.60209999,2.66786813736,7.6883721,p
9470.0214,-4.32000017166,9.3299999,p
9574.8012,-0.119999997318,8.9099998,p
9587.87314636,-10.7666950226,6.8715038,p
9589.8003,-12.4099998474,11.8899994,p
9602.82377902,-24.2422180176,7.1157484,p
9621.8019,-4.98000001907,9.2799997,p
9623.7935,-17.5200004578,10.8299999,p
9675.6802,-1.03999996185,5.04,l
9894.96409027,14.3789863586,1.7754043,l
9914.90444448,19.2019195557,1.4746081,l
9970.74465869,14.3542118073,1.4184672,l
10002.72656,12.0699996948,2.51,l
10013.7176995,15.0712766647,2.3252208,l
10262.95996,18.9599990845,1.6700001,l
10298.8339902,13.7499256134,1.4595652,l
10325.77051,11.7899999619,2.01,l
10421.58984,9.06000041962,2.0699999,l
10613.93359,24.3400001526,2.0599999,l
10640.8584,18.3299999237,2.1199999,l
10655.85059,21.8299999237,2.04,l
10681.82324,10.3900003433,2.1400001,l
11131.65723,22.8500003815,3.55,l
11405.81055,34.8300018311,4.1500001,l
11446.68262,34.8800010681,2.9100001,l
11750.84766,36.4700012207,3.1700001,l
11803.84473,21.2999992371,3.6500001,l
11815.69727,34.9799995422,2.99,l
12184.670834,19.2515010834,2.2823718,l
13238.9124453,-14.8782248287,0.6428521,j
13301.8945999,-12.971989101,0.8040351,j
13338.690602,-20.7547885954,0.9597344,j
13360.59341,48.3899993896,2.1099999,l
13361.60045,48.2999992371,2.4200001,l
13547.028241,-14.2344892357,1.0099953,j
13548.069468,-10.4480973758,0.8875772,j
13550.079317,-10.7212096786,1.0884999,j
13551.059641,-13.743737815,0.969312,j
13551.980718,-14.9327866585,0.9728975,j
13571.0545816,-13.9869532742,0.5343177,j
13926.0871756,-8.72104118696,0.5321254,j
13982.9277923,-7.03160220159,0.5464848,j
14072.62845,50.6599998474,2.26,l
14085.770877,-5.57004639871,0.6200765,j
14247.102014,-4.77716401462,0.9898667,j
14248.075463,-7.66998302019,1.1012162,j
