# star HD number, 104304
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
12040.82422,148.119995117,3.5999999,l
12041.75977,148.100006104,3.4200001,l
12042.73633,142.800003052,4.1300001,l
12632.04651,39.5299987793,1.5,l
12657.07354,20.2600002289,1.8300002,l
12688.97421,-3.09999990463,2.6600001,l
12706.92539,1.37000000477,1.66,l
12707.87817,1.23000001907,1.5099999,l
12722.89655,11.8800001144,2.0599999,l
12723.87555,9.97000026703,1.8599999,l
12991.0791,-60.6500015259,2.3299999,l
13009.08496,-70.9700012207,2.29,l
13020.97559,-64.7399978638,3.22,l
13079.92012,-78.5599975586,1.9,l
13102.82324,-105.220001221,2.47,l
13132.75293,-105.709999084,3.0,l
13388.97319,-188.369995117,2.7500002,l
13404.01026,-185.240005493,2.1199999,l
13896.71083,-366.959991455,2.7500002,l
13897.68294,-371.130004883,2.45,l
14085.0738713,270.848047178,0.5876703,j
14103.07318,-420.149993896,2.8299999,l
14139.0920201,257.305314122,0.5719249,j
14165.88292,-437.970001221,3.3600001,l
14216.9148781,229.933428559,0.5689244,j
14455.113831,156.308704505,1.0580969,j
14456.137014,154.240505931,0.9855708,j
14461.147569,156.912173197,1.1021167,j
14462.04483,-532.969970703,2.5799999,l
14462.106644,157.16565633,1.1716386,j
14464.100312,156.152824481,1.3019357,j
14493.130046,141.890450947,1.1478939,j
14547.958889,134.190573965,1.1162614,j
14548.971088,128.748422543,1.1507341,j
14643.754039,100.85829987,1.1453661,j
14810.144884,52.9232055311,1.2019224,j
14865.090425,33.2609899695,1.1521106,j
14866.050626,40.2722698391,1.1473801,j
14985.77998,5.94842798603,1.085633,j
14986.82352,5.44599235368,1.0739093,j
14987.773643,7.36667729365,1.1234646,j
14988.764629,1.50971076397,1.1088855,j
15015.815611,-8.57908358046,1.0891433,j
15193.177767,-49.0081597964,1.1185579,j
15198.180775,-54.2339952125,1.1358626,j
15313.84133,-80.5090505861,1.1197183,j
15319.8263289,-80.8142293771,0.8559759,j
15351.734767,-85.4387317749,1.0290929,j
15377.738616,-99.2593395897,1.0577145,j
15607.1856678,-145.007307371,0.8783924,j
15905.171144,-211.425374207,0.9824591,j
16109.755289,-252.620366872,1.0732183,j
16114.750599,-249.482965226,1.0450193,j
16320.102545,-289.440958728,1.1123054,j
16640.110181,-337.136493459,0.9987432,j
16641.0831,-336.614149132,0.9160271,j
16827.762256,-364.4801996,1.0780311,j
16829.740168,-362.427991093,1.0759537,j
16851.739899,-365.572607056,1.0604436,j

