# star HD number, 9826
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7046.9223,126.569999695,14.5900002,p
7093.7593,-17.6499996185,16.7000008,p
7094.76227,-1.80999994278,14.3199987,p
7149.77814,-121.61000061,13.1099997,p
7193.62947,-13.3400001526,10.8000002,p
8845.9648,61.0099983215,16.7000008,p
8855.93407,110.239997864,11.29,p
8891.93485,-11.0,9.8900003,p
8907.83802,2.88000011444,10.4700003,p
8933.82787,14.9499998093,9.3500004,p
8935.84758,-2.38000011444,11.0600004,p
9255.8549,0.230000004172,14.3400002,p
9298.80276,93.8700027466,10.1199999,p
9350.70621,62.3400001526,13.54,p
9588.99213,-19.8099994659,9.7799997,p
9602.9621,-51.3600006104,15.7399988,p
9622.9279,4.17999982834,16.1299992,p
9680.75615,-121.800003052,4.3099999,l
9942.00781,11.7299995422,4.3299999,l
9969.9794,-9.06999969482,2.99,l
9984.85315,-51.2000007629,3.2,l
10032.742,41.3899993896,3.76,l
10056.84243,41.1599998474,3.22,l
10068.58622,-70.0199966431,3.3199999,l
10068.77372,-66.7900009155,3.6600003,l
10069.59863,11.4799995422,5.5100002,l
10072.60254,-99.1999969482,4.8800001,l
10072.72363,-103.309997559,4.3000002,l
10073.65234,-58.7000007629,4.54,l
10080.78027,-27.9300003052,5.9499998,l
10086.73828,-94.5500030518,5.0799999,l
10087.68848,-22.8400001526,4.7800002,l
10088.74023,44.9599990845,4.7199998,l
10089.70996,4.61000013351,4.6199999,l
10090.64156,-70.5899963379,3.48,l
10091.66309,-78.8199996948,5.0799999,l
10299.00781,5.82999992371,4.8600001,l
10325.84961,16.3600006104,4.5599999,l
10326.91406,-29.5,4.75,l
10327.91797,33.9599990845,3.9300003,l
10421.56844,138.850006104,3.6600003,l
10421.75612,132.679992676,3.5600002,l
10437.68489,33.7299995422,3.3299999,l
10437.87012,41.9799995422,5.0100002,l
10441.77159,40.0,3.4100001,l
10640.98242,-51.7900009155,4.5300002,l
10655.99512,67.0899963379,4.4000001,l
10656.94531,102.319999695,4.1700001,l
10681.98144,5.71000003815,4.73,l
10767.72754,97.2600021362,5.21,l
10793.71582,-50.5299987793,4.6799998,l
10977.99609,-75.8099975586,5.6399999,l
10979.99219,73.5,4.6999998,l
11014.98047,-109.150001526,4.0500002,l
11025.9707,3.70000004768,4.0999999,l
11028.00684,-130.460006714,4.29,l
11045.01953,-15.7899999619,4.2399998,l
11046.00684,-105.419998169,4.1900001,l
11046.98535,-156.88999939,4.4899998,l
11047.95703,-101.790000916,4.0599999,l
11048.93041,-21.0900001526,2.8900001,l
11049.91607,-36.6699981689,2.9300001,l
11074.91406,-176.449996948,4.0999999,l
11100.9043,-108.569999695,4.8200002,l
11101.87793,-185.520004272,4.98,l
11130.85547,-124.730003357,5.4499993,l
11131.79883,-22.9400005341,5.1599998,l
11132.72168,-6.38999986649,5.5000005,l
11133.84082,-98.9100036621,5.98,l
11154.72559,-7.44999980927,5.0599999,l
11174.66992,-3.1099998951,5.2199998,l
11175.60742,-72.2300033569,4.8099999,l
11206.64519,30.7099990845,3.98,l
11212.67383,-103.559997559,5.6799998,l
11213.66602,-102.720001221,5.1399999,l
11239.63423,-38.1300010681,3.8900001,l
11240.64599,-120.260002136,4.0999999,l
11242.63459,-3.66000008583,3.7499998,l
11351.9834,-134.13999939,4.5500002,l
11353.96289,-17.6200008392,5.46,l
11354.95215,-86.7699966431,5.1199999,l
11362.97853,2.96000003815,2.8800001,l
11364.97559,-109.919998169,3.9300003,l
11375.97168,-15.6400003433,4.5,l
11376.99512,34.5600013733,4.1599998,l
11377.94931,17.5900001526,2.5,l
11378.97235,-52.0200004578,2.5599999,l
11379.97464,-49.9199981689,2.6300004,l
11380.96289,39.1800003052,4.21,l
11386.98348,62.6399993896,3.3299999,l
11387.98426,-23.8600006104,2.7500002,l
