# star HD number, 43042
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
11868.02246,32.7999992,5.4000001,l
11882.90876,-4.6500001,2.9699998,l
11889.94931,-11.5699997,4.5500002,l
11909.86677,23.6399994,3.51,l
12535.0268,3.95,1.97,l
12584.91776,13.7299995,2.9200001,l
12598.0082905,-11.3326693,2.0594807,l
12606.91956,-5.2199998,2.6300004,l
13033.74609,-1.98,3.2899997,l
13034.84082,-11.1700001,3.4200001,l
13337.86133,17.8999996,4.1500001,l
13338.82422,10.4399996,4.02,l
13360.88595,-6.46,3.55,l
13363.85619,7.8899999,2.6899998,l
13391.83562,-5.4200001,2.77,l
13403.79945,-14.5900002,2.54,l
13404.78951,3.6900001,2.6099999,l
13405.78139,-3.4100001,2.6500001,l
13440.67843,16.9699993,3.21,l
13744.73555,-16.7399998,2.46,l
13751.84972,-9.6499996,4.29,l
14133.80519,6.8299999,2.6300004,l
14135.73663,-1.6799999,3.9200001,l
14447.90902,8.5,2.53,l
14864.75226,1.62,3.7,l
15128.99063,21.1200008,6.1599998,l
15167.86356,-18.1200008,6.4200001,l
15168.8916,-9.1000004,7.0499997,l
15846.95585,25.4099998,3.55,l

