# star HD number, 19373
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7046.945,-4.59999990463,7.54,p
7093.7963,-6.30000019073,11.0500002,p
7149.91659,22.4099998474,10.3699999,p
7194.71088,15.6400003433,7.9300003,p
7223.68569,22.4400005341,6.4699998,p
7374.00268,-3.15000009537,4.29,p
7374.99046,-22.3799991608,4.9000001,p
7389.9584,7.01999998093,7.4200001,p
7391.0008,8.19999980927,8.3900003,p
7391.9814,1.87000000477,7.0700002,p
7393.0031,5.28999996185,7.4399996,p
7393.9391,9.84000015259,7.7599998,p
7394.9561,9.93999958038,6.9199996,p
7430.90965,-1.13999998569,4.1599998,p
7431.8264,2.68000006676,7.1099997,p
7578.66094,10.9799995422,7.3699994,p
7793.0042,6.82000017166,8.3500004,p
7793.9018,22.3099994659,10.3999987,p
7845.853,-4.21999979019,9.4099998,p
7846.9382,14.1400003433,10.5699997,p
7919.6528,14.5699996948,13.6699991,p
7964.62463,24.6900005341,10.3699999,p
8113.99544,10.8900003433,7.0000005,p
8200.8145,21.9799995422,9.9799995,p
8648.76145,24.5499992371,8.96,p
8857.0135,7.46000003815,6.75,p
8857.94391,-1.25999999046,5.4000001,p
8892.02621,5.80999994278,5.7199998,p
8895.9625,12.3199996948,8.0799999,p
8899.9431,3.0,7.7800002,p
8900.9271,-2.90000009537,8.1300001,p
8901.9896,10.8800001144,9.6700001,p
8902.9875,5.82000017166,8.6800003,p
8903.9885,13.7100000381,22.0499992,p
8904.9981,7.36000013351,9.1599998,p
8934.85158,0.990000009537,6.54,p
9030.7053,13.9799995422,15.0799999,p
9031.6344,-3.54999995232,12.6199999,p
9032.6503,6.28000020981,12.0100012,p
9033.6486,9.65999984741,11.3399992,p
9212.9699,1.87999999523,7.75,p
9213.9944,3.83999991417,7.0000005,p
9216.963,-1.15999996662,9.2200012,p
9217.9726,-0.670000016689,8.1300001,p
9218.9834,2.01999998093,8.8299999,p
9219.9657,3.61999988556,7.52,p
9220.9745,3.25,7.2199998,p
9221.978,-7.55999994278,7.48,p
9222.9851,-8.25,6.8699999,p
9223.9677,-8.60999965668,6.3000002,p
9224.9807,2.25,7.6199994,p
9225.9697,-1.35000002384,6.6900001,p
9255.9398,4.07999992371,6.7800002,p
9269.0073,10.8500003815,9.9399996,p
9278.0118,5.67999982834,10.2200003,p
9279.9423,11.4200000763,9.8800001,p
9299.79037,-11.8599996567,8.1300001,p
9566.9724,6.63000011444,7.7700005,p
9567.9483,-9.43000030518,9.3500004,p
9568.9022,8.56999969482,9.1800003,p
9569.9417,5.98000001907,7.7700005,p
9570.9478,11.3599996567,9.3900003,p
9571.9494,1.37999999523,7.1399999,p
9572.9375,5.26999998093,8.4499998,p
9573.9011,6.19000005722,7.7300005,p
9574.9411,4.21999979019,7.5099998,p
9575.8993,22.8600006104,8.6499996,p
9576.9571,1.12999999523,8.8599997,p
9602.0186,9.59000015259,7.8600006,p
9603.031,-2.52999997139,8.6199999,p
9604.0311,7.36000013351,7.3400002,p
10004.96985,6.17999982834,1.42,l
10021.79981,16.5200004578,2.1600001,l
10023.75293,1.88999998569,2.3800001,l
10025.81836,0.330000013113,2.1900001,l
10026.80469,0.800000011921,2.3,l
10027.82848,0.600000023842,1.7299999,l
10029.81152,0.34999999404,2.4100001,l
10030.79688,9.44999980927,2.4000001,l
10031.83691,5.11999988556,2.46,l
10041.97852,4.26999998093,2.4100001,l
10046.78516,14.5699996948,3.1600001,l
10048.87054,6.36999988556,2.6500001,l
10056.87316,6.88000011444,1.8200001,l
10072.78809,5.32000017166,2.29,l
10086.79883,17.5400009155,2.8900001,l
10089.72363,-2.42000007629,2.3800001,l
10121.66894,11.6400003433,2.22,l
10127.68945,9.43999958038,2.1700001,l
10326.94531,5.07000017166,2.0999999,l
10327.95312,2.15000009537,2.1099999,l
10421.92544,10.0500001907,1.6700001,l
10437.8125,3.44000005722,2.1700001,l
10504.67871,6.40000009537,2.29,l
10656.98828,0.490000009537,2.0,l
10793.77344,3.31999993324,3.0,l
11130.88281,-5.55999994278,3.2399998,l
11174.74121,17.4699993134,3.03,l
11206.69824,-1.75999999046,2.8299999,l
11405.98828,3.47000002861,3.1900003,l
11426.00293,7.0,3.53,l
11428.02734,-2.00999999046,2.8800001,l
11430.03027,-0.620000004768,3.1300004,l
11436.03223,16.6399993896,3.03,l
11438.95898,14.3500003815,3.21,l
11477.94922,4.80000019073,2.8599999,l
11478.9209,7.90000009537,3.1199999,l
11480.88281,9.32999992371,4.0300002,l
11481.90918,6.61999988556,3.9400001,l
11500.87695,-4.36000013351,3.3299999,l
11501.77148,-4.03999996185,3.23,l
11542.72559,12.8999996185,3.2899997,l
11543.71582,13.25,3.0,l
11571.6543,1.02999997139,3.71,l
11572.61426,2.52999997139,3.4100001,l
11573.67773,-1.33000004292,5.3099999,l
11797.97949,-0.180000007153,3.0799999,l
12121.9856,-4.59000015259,1.65,l
12159.96422,-2.77999997139,1.6999999,l
12161.00977,-10.3100004196,2.72,l
12161.98649,-10.9300003052,1.8,l
12167.96465,-3.27999997139,1.41,l
12168.96965,-6.63000011444,1.47,l
12169.93636,-3.95000004768,1.3100001,l
12170.98742,-4.28000020981,1.29,l
12171.96778,-6.42999982834,1.2400001,l
12172.97928,-2.77999997139,1.42,l
12173.96086,-0.270000010729,1.25,l
12174.95313,-2.3900001049,1.8599999,l
12176.91655,-1.62999999523,1.61,l
12179.916,-1.12000000477,1.7500001,l
12180.92491,-2.11999988556,1.5,l
12181.92887,0.170000001788,1.39,l
12182.9063,0.800000011921,1.4,l
12183.93998,-1.33000004292,1.4400001,l
12184.88342,-1.94000005722,1.4,l
12186.93065,1.53999996185,1.38,l
12188.07831,-9.29948978964,1.9177499,k
12188.90526,1.01999998093,1.2400001,l
12189.96118,3.22000002861,1.48,l
12192.8952,4.69000005722,1.7800001,l
12193.83106,1.21000003815,2.73,l
12194.88421,1.95000004768,1.85,l
12195.90734,1.91999995708,1.4899999,l
12200.9677235,4.85230016708,0.9926778,l
12201.90172,6.0,1.37,l
12202.91055,10.3500003815,1.4,l
12203.87154,6.76000022888,1.5099999,l
12204.89116,12.0900001526,1.5,l
12205.84177,7.61999988556,2.01,l
12207.86307,8.78999996185,1.76,l
12208.9528,-21.1100006104,1.4400001,l
12214.90963,-2.50999999046,1.6299999,l
12215.87467,3.30999994278,1.6899999,l
12217.913,-18.4599990845,1.37,l
12219.07059,-1.04904728475,1.8891034,k
12219.88667,4.40000009537,1.54,l
12220.88944,-0.209999993443,1.66,l
12221.86172,-0.540000021458,1.7199999,l
12223.80162,5.46000003815,2.1800001,l
12228.82135,-2.80999994278,1.59,l
12241.70254,-20.7000007629,1.33,l
12256.87938,-3.53999996185,2.1300001,l
12262.74288,-3.19000005722,1.58,l
12278.81023,1.85000002384,1.85,l
12281.78001,0.959999978542,2.0899999,l
12298.68521,-25.7199993134,1.6800001,l
12307.67969,-1.12999999523,2.6400003,l
12336.61914,17.4899997711,4.3600001,l
12337.60938,0.0,3.1800001,l
12536.970914,-3.54753666464,2.0170238,k
12572.900324,-1.60272770467,1.9440832,k
12573.965012,-1.73100834432,1.8957199,k
12574.978519,2.02218837199,1.790055,k
12607.88532,-18.4899997711,1.37,l
12611.77243,-20.0100002289,1.25,l
12612.7385,-17.1399993896,1.2999998,l
12850.130914,-10.8447244698,1.9844198,k
12987.83809,1.19220942911,1.8975359,k
12990.75781,-13.6400003433,2.45,l
13009.72852,-18.7700004578,2.5,l
13013.69922,-19.9699993134,2.23,l
13033.66211,-7.36000013351,2.47,l
13240.036609,-4.17000695412,1.2100463,j
13280.99902,-6.55999994278,2.7,l
13302.995069,2.11281193654,1.4015675,j
13336.7959,-8.93999958038,2.55,l
13337.69727,0.889999985695,2.6200001,l
13338.63672,-16.4699993134,2.6400003,l
13338.8351396,-2.93774483843,0.7452686,j
13339.77583,-12.1999998093,2.25,l
13369.7862838,-5.86379319236,0.7233102,j
13384.70612,-14.3299999237,2.46,l
13388.69773,-11.5200004578,2.7,l
13390.72516,-14.6300001144,2.52,l
13391.68645,-13.9600000381,2.6700001,l
