# star HD number, 4614
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
9969.89106,-12.4799995422,1.1900001,l
10013.76518,-8.52999973297,1.4,l
10299.9375,-10.6700000763,1.96,l
10326.83496,-8.32999992371,2.03,l
10421.72526,1.38999998569,1.74,l
10437.64258,-4.23000001907,1.6999999,l
10441.62305,0.839999973774,1.91,l
10640.96368,2.29999995232,1.38,l
10645.99108,-1.20000004768,1.54,l
10655.96094,2.02999997139,2.1199999,l
10657.01269,-4.36000013351,2.1600001,l
10681.95703,-2.70000004768,2.1400001,l
10767.65625,-0.610000014305,2.3,l
10793.6709,-2.74000000954,1.85,l
10794.71777,3.02999997139,2.55,l
11131.74121,15.3000001907,2.6500001,l
11175.64356,8.47000026703,2.5999997,l
11417.0,-0.070000000298,2.4200001,l
11446.00781,13.4799995422,3.1500001,l
13217.94531,31.8899993896,2.22,l
13301.901782,-33.059637708,1.3963646,j
13392.62581,33.9399986267,1.9399999,l
14398.923646,-19.8538533322,1.2872853,j
14838.865078,-4.18589546227,1.3173354,j
14866.7068919,-7.89625393379,1.1349519,j
14984.121676,-5.29945576392,1.3440454,j
14985.120858,-8.83888997295,0.8137658,j
14986.1216933,-7.112361033,0.7817437,j
14988.106911,-9.92987176718,1.3548542,j
14989.109959,-9.19961897437,1.3147519,j
15015.102957,-3.07829896546,1.1839887,j
15016.092112,-6.568447052,1.0370756,j
15017.095099,-4.07708317181,1.0773261,j
15019.097313,-4.30897911251,1.3475351,j
15043.09544,-3.51416377727,1.3271801,j
15045.062284,-6.31217607197,1.2248946,j
15049.049483,-6.2042277853,1.4499961,j
15074.121168,-1.60262103513,1.063126,j
15075.148925,-6.96005978877,1.0948738,j
15076.147792,-6.87790281582,1.1102278,j
15077.145384,1.80044728992,1.0246991,j
15078.147027,-3.26785417844,0.974564,j
15079.04841,-7.33386236047,1.0889379,j
15080.038442,-5.49038887402,1.0307975,j
15081.054344,-6.54411897729,1.1530261,j
15082.148385,1.35725642923,1.2284662,j
15083.148127,-5.09545899533,1.0648302,j
15084.08518,-3.98551730802,1.0236474,j
15085.026341,-5.58348833825,1.0402243,j
15110.043224,-8.45467607614,1.8074205,j
15187.8032181,-0.0341547241599,1.1053177,j
15396.135341,-1.15718426259,1.3017852,j
15402.134784,0.0635181119626,1.4420195,j
15405.135827,-3.00454834836,1.3711908,j
15471.9862312,-0.535103260609,1.0048609,j
15545.678139,1.93618512947,1.2480288,j
15732.0965313,5.28908131855,0.6935455,j
15770.098088,8.40132553219,1.3169428,j
15786.0721678,5.40893157151,0.7904779,j
15944.693946,13.8914295013,1.4347475,j
16164.140923,17.1501155246,1.3099631,j
16174.056561,15.6078866796,1.0151702,j
16202.954358,11.3745991149,1.5935506,j
16318.730641,11.2584761782,1.6232642,j
16530.147369,17.9939041086,1.2138679,j
16531.144132,22.3151364805,1.1968678,j
16856.137405,26.9731703181,1.26706,j
16861.135137,23.9800468548,1.3256207,j
16865.140968,24.9535140657,1.2802491,j

