# star HD number, 141004
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7047.6885,34.3400001526,12.2700005,p
7223.96442312,18.2858543396,4.9491482,p
7330.83809576,-0.542175531387,7.7511163,p
7351.80403612,10.2362480164,5.729702,p
7793.6372,32.9000015259,13.2699995,p
7921.085,27.4200000763,14.79,p
8746.89114171,8.48799514771,8.2006464,p
8780.87217062,-0.816301226616,8.2822495,p
8834.70129725,-15.6106204987,6.2813754,p
8847.7643,-9.64999961853,9.4899998,p
8907.6127,0.469999998808,9.6700001,p
9068.0447,6.63000011444,9.1800003,p
9122.8607399,-10.2443189621,6.4502311,p
9173.76548962,5.95265769958,3.101892,p
9211.69448482,-21.5584049225,7.1287117,p
9481.8091,-12.0799999237,10.9399996,p
9768.0666,22.9500007629,4.0599999,l
9803.00715319,11.6556863785,1.8134704,l
9821.94309882,16.5554656982,2.3230822,l
9857.82411814,8.12511920929,1.7564402,l
9893.78328052,25.0478248596,2.0748677,l
9913.80664,7.82000017166,1.9200001,l
10149.0235519,11.2508583069,1.798743,l
10150.9860997,15.0289020538,1.5761354,l
10174.013317,6.96258211136,1.6218743,l
10199.9102019,2.4734749794,1.7184781,l
10231.87598,0.800000011921,2.9400001,l
10232.8688086,5.93852806091,1.8664002,l
10233.927112,14.5856494904,1.9019595,l
10234.9150547,10.74584198,1.7464083,l
10235.8628377,16.7805099487,1.8228559,l
10263.72559,9.25,2.0999999,l
10298.69043,1.61000001431,2.49,l
10299.70117,4.94000005722,2.27,l
10300.77051,-2.92000007629,2.27,l
10304.69922,-5.07000017166,2.0599999,l
10326.67481,-1.87999999523,2.05,l
10503.0471437,19.1438217163,2.1534443,l
10504.03125,12.8500003815,2.23,l
10536.9443773,9.94128417969,1.7778569,l
10537.95508,11.6599998474,2.3099999,l
10563.811054,12.2390899658,1.8708563,l
10578.759531,-3.63198065758,1.7213563,l
10579.7463171,7.80154895782,1.9338719,l
10601.967512,-3.09436677934,1.2649958,k
10602.923206,2.33410001753,1.1518915,k
10603.883565,0.668969402298,1.1698672,k
10604.809236,4.32227445601,1.3189839,k
10605.748924,-0.389487018601,1.3157694,k
10606.037315,1.08019376753,1.3380475,k
10606.753102,5.65308500288,1.3336451,k
10607.738519,2.77953458784,1.3292881,k
10610.79394,4.03000020981,2.2,l
10611.9358395,6.21915769577,2.0311558,l
10613.74316,5.21999979019,2.3,l
10614.76953,7.57000017166,2.1900001,l
10640.74219,10.1099996567,2.27,l
10645.7175268,4.63529634476,1.4337317,l
10655.71777,1.53999996185,2.45,l
10656.74414,-1.26999998093,1.96,l
10681.67676,5.80999994278,2.0999999,l
10794.07715,22.6700000763,4.7600002,l
10893.02968,4.19000005722,2.2,l
10977.8098748,-1.14494013786,2.1807282,l
10979.78223,-10.3400001526,3.1000001,l
11004.76561,-2.53999996185,2.4000001,l
11005.7666,6.84000015259,2.4800003,l
11006.74023,9.72999954224,2.3299999,l
11025.73242,2.92000007629,2.6800001,l
11243.02246,3.63000011444,2.55,l
11298.91591,15.029999733,2.5999997,l
11299.83106,17.7000007629,2.45,l
11303.89844,3.07999992371,2.6099999,l
11352.74707,0.0,3.01,l
11353.70606,10.4300003052,2.8199999,l
11354.70215,-1.58000004292,3.6500001,l
11374.69531,-6.86000013351,3.71,l
11375.67969,-8.64999961853,3.0199997,l
