# star HD number, 25457
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
12516.073669,69.4529129115,6.6368556,k
12536.051319,20.7139984218,6.0569243,k
12536.998345,74.9322219935,6.6742668,k
12538.036076,9.61694489393,5.8266406,k
12601.984896,-58.1762069615,6.499136,k
12851.12809,13.17205964,5.9162421,k
12987.874005,-39.9938644322,6.1513939,k
13240.107998,13.7370901063,4.4965906,j
13339.959711,46.512387339,4.5673103,j
13368.870752,35.4527261106,5.0291066,j
13426.763553,25.2144208637,5.0246992,j
13984.065926,37.1350728658,5.2262774,j
14723.097801,8.42253416009,4.7550378,j
14805.941562,61.5325199935,5.4384108,j
15135.958283,2.90297106339,5.1854458,j
15256.708187,-34.5588230358,5.1186252,j
15472.146542,-35.9653899232,4.5723319,j
15559.86533,-7.23969297739,6.7988391,j
15972.708157,-1.86398576686,5.2512484,j
16168.15048,62.5408276998,4.8328767,j
16584.9624167,-18.553909669,4.1706119,j

