# star HD number, 168723
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
7048.7836,10.4300003,9.6099997,p
8437.9322,5.5300002,9.3299999,p
8745.9973,6.8800001,8.6000004,p
8780.91615,6.75,5.1053104,p
8780.91640503,-8.1795425,5.1050067,k
8800.85238054,19.8667717,5.4482265,p
8800.85316472,5.1741629,5.4454722,k
8801.8359,17.7457275,7.5264006,k
8801.84555697,31.4566307,5.5799451,p
8833.79123673,-15.7870426,5.220552,k
8833.79123687,-1.0069373,5.2213621,p
8846.7942,-3.5273795,7.2007227,k
8846.79500305,7.9550905,5.6582713,p
8855.68843057,-1.1144645,4.9046297,p
8855.6924,-19.0955601,6.3403792,k
8891.67221148,4.5509052,4.9627786,p
8891.67221522,-9.6861296,4.9647369,k
8905.6836,-11.8699999,6.5700002,p
9122.92525517,7.3816552,5.9792743,p
9124.9222,-1.3490696,7.2119551,k
9124.9222,13.4300003,7.21,p
9210.7429718,1.8233515,5.7650256,p
9481.9137,-13.6499996,12.8999996,p
9587.72094311,-4.3213744,5.0007982,p
9587.72123042,-17.4776173,5.0018892,k
9601.66972144,13.8926868,5.2541256,p
9601.6723,1.9882097,7.053369,k
9783.0697288,2.8426604,3.2696607,k
9783.07231708,24.998436,2.2394149,l
9857.90100714,9.0690022,1.0464892,l
9857.90257781,-1.414253,2.2581742,k
9859.958008,29.2567558,4.9943686,k
9859.95833427,35.9405518,2.3343184,l
9871.91604926,12.3165083,1.1514399,l
9871.91711206,7.2269721,2.4304361,k
9892.85205,23.9049988,1.4707822,l
9892.8522664,24.3002472,2.787137,k
9956.66402699,12.9591064,2.162605,k
9956.66405731,22.2935581,1.0195508,l
10188.02246,10.0500002,1.5700002,l
10188.022461,-3.4488113,2.9618237,k
10200.9656948,19.3233032,1.1307743,l
10200.9661196,7.7702274,2.2246516,k
10613.87695,7.75,2.2,l
10613.876953,-12.4444857,3.8702343,k
10656.844727,-2.7687013,4.4825749,k
10656.84473,12.9300003,2.3499999,l
11014.80371,6.5500002,2.4000001,l
11014.803711,-9.2022696,4.3998852,k
11049.70898,8.04,2.3099999,l
11049.708984,3.0185695,4.44315,k
11377.8097616,1.7937951,2.5764668,k
11377.8098371,10.6154413,1.4386365,l
11379.8442824,11.6522512,1.5265651,l
11379.8450491,2.3028493,2.90764,k
11380.8580563,20.3490639,2.9439685,k
11380.8588705,32.0364151,1.5756595,l
11387.7707494,13.3401947,1.530874,l
11387.7719696,3.967129,2.7607245,k
11389.8243873,5.0502524,3.2983615,k
11389.8247805,7.5561757,1.7745706,l
11446.625977,9.8251247,4.4342399,k
11446.62598,20.2700005,2.3399999,l
11629.0370055,18.2379494,0.8429281,l
11629.0375902,9.1221142,1.4945672,k
11752.788086,0.5130012,3.9966273,k
11752.78809,11.4099998,2.24,l
11814.62695,14.2600002,2.4200001,l
11814.626953,-1.4910042,4.080606,k
12001.03027,5.7800002,2.4300001,l
12001.030273,-1.008245,4.0888939,k
12073.8326089,2.8584538,2.7856605,k
12073.8334095,16.7677078,1.4279182,l
12142.7093133,18.7810211,1.4389492,l
12142.7095333,11.3117113,2.6131783,k
12147.7083575,10.2010384,2.6487103,k
12147.7085829,19.436142,1.3746549,l
12449.878906,0.5172286,5.3655739,k
13121.998047,-1.0752802,3.6735582,k
13121.99805,-8.3299999,2.01,l
13122.99414,-9.1400003,1.87,l
13122.994141,-0.9967604,3.54919,k
13123.99316,0.68,2.03,l
13123.993164,8.6499119,3.6189084,k
13125.009766,10.2775955,3.6398668,k
13125.00977,2.4200001,2.02,l
13125.9998728,6.4416556,2.4702268,k
13126.0011582,-5.9257488,1.3470246,l
13131.96484,4.52,1.9200001,l
13131.964844,19.2320137,3.6117613,k
13135.005859,12.5485582,3.8475771,k
13135.00586,1.9400001,1.9299999,l
13150.9445476,13.1900043,2.0856574,k
13150.9453417,0.4844315,1.1033903,l
13188.8704814,2.39955,1.0207338,l
13188.8709121,13.7631121,1.8900883,k
13201.8421901,-9.6133337,0.9006664,l
13201.8423375,0.4044449,1.831602,k
13220.8155444,6.6378927,1.9943765,k
13220.8159831,0.4619799,1.0551732,l
13239.7528479,-7.8626337,1.0616723,l
13239.7528833,1.8715152,2.0315468,j
13511.9374317,6.9154205,1.2620519,l
13511.9374347,3.4026983,2.2947245,j
13512.9226224,-4.5831103,2.4440122,j
13512.9229238,-3.8872499,1.2603891,l
13523.9256023,-5.7802477,2.6005981,j
13523.9261245,-6.8979492,1.3237282,l
13541.9044603,-2.3485923,1.5048929,l
13541.9050263,0.5244972,3.0403969,j
13553.8028305,-2.1220279,2.3334575,j
13553.8032998,-3.8324859,1.3143065,l
13554.7777382,-0.1494378,1.3600651,l
13554.7780488,1.9087415,2.5415611,j
13555.8422549,7.2669067,2.3863506,j
13555.8428326,7.4412355,1.316353,l
13556.7871789,-6.3744664,1.2680606,l
13556.7872957,-1.2431238,2.4743385,j
13557.7847286,-6.893878,1.2674702,l
13557.7853323,-3.2520037,2.3623755,j
13558.804203,-5.6164217,1.1509582,l
13558.8042972,-3.9919262,2.3958893,j
13559.8096576,-6.9063973,1.2830336,l
13559.8100779,-2.4954996,2.4790165,j
13561.7974948,-9.5242329,1.5175934,l
13561.7978514,-6.3803811,2.9074335,j
13564.7402414,-3.1724343,1.4515438,l
13564.7407701,-1.5023348,2.6652358,j
13565.7907535,-3.6015875,2.5377023,j
13565.7913559,-8.4181643,1.4232285,l
13566.8074461,-0.916361,2.643548,j
13566.8077889,-3.2583253,1.3823802,l
13570.7528806,0.8724598,2.6707869,j
13570.7537018,2.1265476,1.4336141,l
13590.7171675,3.058367,1.5554421,l
13590.7177111,6.0282149,2.9663198,j
13593.7432897,-7.0753803,1.4765848,l
13593.7437145,-0.4234928,2.789319,j
13595.7309053,-10.7358437,3.0221713,j
13595.7313357,-5.9016051,1.5816003,l
13596.7297408,-2.8497663,2.6838636,j
13596.7299718,-7.9934855,1.4317733,l
13923.791809,-1.5332754,1.2284251,l
13923.7933227,1.4857054,2.4213688,j
13924.7787624,15.3095331,2.3674998,j
13924.779344,9.7750883,1.294116,l
13926.7624366,5.7638493,2.4719951,j
13926.7627608,4.2634878,1.2159771,l
13953.745428,-4.1443529,3.3269877,j
13953.74543,-15.1700001,1.66,l
13955.784039,0.7433252,3.4009054,j
13955.78404,-4.29,1.85,l
13957.7573897,-21.698101,1.2635894,l
13957.7578999,-15.2690325,2.5860708,j
13988.7042387,-3.0979695,1.392785,l
13989.746091,-13.5303097,1.2439656,l
14049.5890058,-15.636569,1.2832673,l
14253.9341891,-17.9060383,1.0162348,l
14311.800296,-0.9438359,1.2848376,l
14597.9578369,-1.2881091,1.2620519,l
14598.94664,5.5900002,1.9500002,l
14606.9361116,-15.5552616,1.2443445,l
14612.9130623,-7.9463654,1.2052283,l
14622.9504908,5.9962468,1.0491046,l
14640.862728,-12.8534126,1.2500921,l
14649.9003437,-9.9427223,1.2727332,l
14650.8440918,1.7269615,1.2485399,l
14661.8250841,-5.8231125,0.7575771,l
14674.7866453,-8.1263342,0.8269356,l
14697.8131932,-13.5842314,0.962156,l
14722.7139039,-1.9709382,0.9583778,l
15846.64983,-1.67,2.3099999,l

