# star HD number, 69830
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
11861.01367,-8.31000041962,3.8499999,l
11915.94238,-11.2100000381,3.2499998,l
11927.92994,-4.26999998093,3.48,l
11945.8584,-1.92999994755,3.3299999,l
11946.83691,-1.22000002861,3.4100001,l
12267.92285,-3.81999993324,2.51,l
12333.76562,-5.90000009537,3.05,l
12335.71191,-9.27999973297,2.9000001,l
12706.74433,-0.330000013113,1.85,l
13018.85938,7.11999988556,2.95,l
13044.80269,11.0500001907,2.1400001,l
13069.71484,1.99000000954,3.8199999,l
13282.04981,-5.55000019073,2.8099999,l
13312.0306,-2.86999988556,2.95,l
13317.0365,7.67000007629,2.8900001,l
13334.99489,-2.84999990463,1.65,l
13340.05292,12.8100004196,2.8800001,l
13340.97647,13.7299995422,2.6500001,l
13405.85495,-10.3199996948,2.9400001,l
13744.89168,-0.439999997616,2.8800001,l
13756.81878,4.51999998093,3.23,l
14050.06758,-0.930000007153,2.5599999,l
14072.94412,-8.39999961853,2.6300004,l
14073.92537,7.42000007629,2.9100001,l
14084.0066779,-1.60051948503,0.6368298,j
14084.9291712,1.08390116312,0.6632103,j
14086.1319442,3.75599772441,0.6358473,j
14099.96582,0.0,2.9400001,l
14130.0609304,-0.761100479919,0.6637642,j
14131.0189822,-2.16616491478,0.7192729,j
14131.9448942,-5.73305567231,0.7631267,j
14138.9266564,3.88131693887,0.6295332,j
14398.132662,3.52719593817,1.020264,j
14427.02683,0.709999978542,2.9000001,l
14428.9880308,1.52163966989,0.6817991,j
14430.168588,0.244759560021,1.1044512,j
14455.025486,1.32106022862,1.1320163,j
14456.055648,-3.47084450548,1.127836,j
14544.900486,-3.06752299199,1.2497182,j
14545.871829,-0.44618265459,1.129204,j
14547.78034,-14.220000267,2.9200001,l
14779.043808,4.10859557616,1.1918062,j
14783.97596,-12.279999733,2.79,l
14784.97067,-1.15999996662,3.27,l
14809.065394,0.635201422927,1.2169245,j
14810.164815,1.16230328672,1.305933,j
14811.135417,2.745043544,1.1557827,j
14839.112817,2.5836047822,1.395081,j
14846.87786,5.07000017166,2.22,l
14847.024696,0.0619680568396,1.3747731,j
14865.075988,1.49233889305,1.2125645,j
14867.97112,1.6021203854,1.3826972,j
14929.8026985,-4.82231272712,0.6997693,j
14934.871398,-0.49283865908,0.6935754,j
15134.0848946,-2.61053998931,0.7055592,j
15136.1083684,-2.01253616846,0.6751233,j
15164.089799,-0.264135031899,1.2017686,j
15172.1544539,-3.26074155492,0.6867269,j
15173.0744178,-3.84668003608,0.6483775,j
15174.1126042,-8.43738761101,0.7151388,j
15187.9435782,2.43794159559,0.7623634,j
15189.1234654,-0.392958870245,0.6888665,j
15190.0521691,0.216647151832,0.6705748,j
15191.0232013,-2.71868633851,0.68879,j
15192.1758051,-4.64431196249,0.7044433,j
15193.1676954,-3.93603299785,0.6944165,j
