# star HD number, 142860
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6957.8336,129.8099976,39.8199997,p
7048.6758,47.7400017,28.9500027,p
7223.99479163,-68.4732513,17.4596806,p
7330.88428454,-12.9410477,25.505764,p
7352.80111308,28.7973366,22.5585155,p
7374.776,0.94,31.4599991,p
7392.7664,36.3600006,29.8099976,p
7578.033,-84.8799973,29.6599998,p
7613.0313,-22.3299999,39.779995,p
7793.6584,32.7700005,34.0900002,p
7920.0395,-44.9799995,29.5900002,p
7965.0557,-51.8800011,28.0100002,p
8114.76431702,120.8305511,27.0890598,p
8375.93495808,51.9806175,13.4284439,p
8437.87133289,110.2562637,26.901022,p
8746.98392581,69.7409439,26.5230656,p
8781.9313,0.2,30.6699982,p
8832.70018807,-5.6608253,21.9218483,p
8847.78,-61.2099991,34.2099991,p
8857.66307181,3.8536057,23.0669003,p
9067.02852538,-27.2210331,20.2344494,p
9096.9582772,-3.0955491,22.3873768,p
9124.81961499,14.4059172,21.5057621,p
9210.69305428,13.0053902,19.8378792,p
9480.9398,3.29,31.9900017,p
9481.8489,34.4099998,33.9799995,p
9602.6543,100.0100021,37.3699989,p
9768.09427188,22.2477627,5.6560779,l
9781.04492,-53.5900002,23.3799992,l
9821.96576849,-20.131279,4.5019937,l
9871.80392937,5.0723963,5.2678885,l
9894.77033149,4.875104,4.1414561,l
10072.08594,-20.2999992,5.8800001,l
10073.08887,-20.3199997,6.0799999,l
10173.00293,-9.1700001,5.3099999,l
10187.9383538,-13.0043736,3.9112325,l
10200.9322423,-10.5749931,4.3802142,l
10215.8123676,-20.5513458,4.3210182,l
10263.74316,-28.1299992,6.1300001,l
10298.70019,0.0,7.1399999,l
10613.81152,1.9,8.0600004,l
12041.9005908,-52.5305939,4.7750502,l
12450.8076072,-34.213768,6.2117848,l
13073.01367,-27.5400009,5.6799998,l
13107.91602,6.48,5.3600001,l
13118.8825588,7.032546,5.6055551,l
13131.89453,-29.7600002,5.6999998,l
13363.10355,-3.0,5.0,l
13364.10794,12.0100002,5.1599998,l
13442.0380847,21.4114609,4.7739425,l
13475.9119116,1.509125,4.3316946,l
13476.8612658,1.283339,4.0769005,l
13477.887187,14.7876606,4.2037435,l
13478.9484497,-7.9210372,4.2528715,l
13553.749749,11.2677603,4.2794476,l
14219.9188787,-10.8705959,4.5998392,l
14673.7045094,-12.6841412,3.2519729,l

