# star HD number, 115383
# Instrument codes:
#  p, Hamilton Spectrograph dewar 16
#  l, Hamilton Spectrograph all other dewars
#  k, pre-upgrade Keck HIRES (on or before August 19 2004)
#  j, post-upgrade Keck HIRES (after August 19 2004)
hjd-2440000,rv,rv_err,inst
6958.7608,51.2299995,22.4099979,p
7578.8887,-27.0400009,14.1199999,p
7710.7251,47.7200012,15.8899994,p
7921.0598,-69.8199997,21.0699997,p
8017.80913402,-12.0363064,13.3154793,p
8375.8399,-17.3899994,13.3199997,p
8376.77037301,-16.606205,7.8663015,p
8437.7258,24.8400002,17.2399998,p
8649.0678,9.5,14.0200005,p
8670.93167222,-0.6880903,9.3098145,p
8745.74617258,26.3983765,11.412343,p
8781.73544078,9.4583197,12.6212015,p
8847.6669,-11.1000004,23.2800007,p
8993.0597,-7.1300001,16.1800003,p
9068.87720201,27.4583302,11.8015108,p
9113.742,1.59,17.2600002,p
9122.77168081,-1.3901381,11.4087248,p
9171.7012,25.6499996,15.4399996,p
9349.0651,-39.7200012,16.7800007,p
9411.9217,6.3899999,14.7300005,p
9469.8089,-25.6700001,13.1800003,p
9766.97302191,-6.9212799,4.1041832,l
9872.7316478,-15.4222488,3.7854426,l
10150.886422,38.4933052,3.3128541,l
10173.8430432,12.4310532,3.7103579,l
10203.7786758,-36.1472855,3.258635,l
10550.81543,-2.99,4.8600001,l
12268.0889035,4.2901993,2.2284939,l
13021.04492,-34.7400017,3.8199999,l
13118.7978983,-44.8539352,2.7991788,l
13131.75293,-23.4699993,3.22,l
13132.77148,-18.7700005,3.1199999,l
13389.0562912,-28.0265465,2.4358006,l
13404.0599955,26.8574829,2.4602964,l
13407.0110487,-3.306262,2.5295901,l
14165.9546752,11.7315102,2.7576077,l
14865.0499448,9.956049,4.0623236,l

